datetime,sigai,bucket,index
2024-01-12 04:42:00,0.00664503,00:10 - 08:10,1160
2024-01-12 04:43:00,0.00664931,00:10 - 08:10,1160
2024-01-12 04:44:00,0.00665636,00:10 - 08:10,1160
2024-01-12 04:45:00,0.00666979,00:10 - 08:10,1160
2024-01-12 04:46:00,0.00667645,00:10 - 08:10,1160
2024-01-12 04:47:00,0.00668422,00:10 - 08:10,1160
2024-01-12 04:48:00,0.00670472,00:10 - 08:10,1160
2024-01-12 04:49:00,0.00672314,00:10 - 08:10,1160
2024-01-12 04:50:00,0.00673981,00:10 - 08:10,1160
2024-01-12 04:51:00,0.00675984,00:10 - 08:10,1160
2024-01-12 04:52:00,0.0067709,00:10 - 08:10,1160
2024-01-12 04:53:00,0.00677415,00:10 - 08:10,1160
2024-01-12 04:54:00,0.00678566,00:10 - 08:10,1160
2024-01-12 04:55:00,0.00678618,00:10 - 08:10,1160
2024-01-12 04:56:00,0.00679512,00:10 - 08:10,1160
2024-01-12 04:57:00,0.00679885,00:10 - 08:10,1160
2024-01-12 04:58:00,0.00680397,00:10 - 08:10,1160
2024-01-12 04:59:00,0.00680017,00:10 - 08:10,1160
2024-01-12 05:00:00,0.00680314,00:10 - 08:10,1160
2024-01-12 05:01:00,0.00680117,00:10 - 08:10,1160
2024-01-12 05:02:00,0.00680662,00:10 - 08:10,1160
2024-01-12 05:03:00,0.0068131,00:10 - 08:10,1160
2024-01-12 05:04:00,0.00681642,00:10 - 08:10,1160
2024-01-12 05:05:00,0.00681631,00:10 - 08:10,1160
2024-01-12 05:06:00,0.00681872,00:10 - 08:10,1160
2024-01-12 05:07:00,0.00682422,00:10 - 08:10,1160
2024-01-12 05:08:00,0.00682089,00:10 - 08:10,1160
2024-01-12 05:09:00,0.00682377,00:10 - 08:10,1160
2024-01-12 05:10:00,0.00681893,00:10 - 08:10,1160
2024-01-12 05:11:00,0.00682421,00:10 - 08:10,1160
2024-01-12 05:12:00,0.00682795,00:10 - 08:10,1160
2024-01-12 05:13:00,0.00682593,00:10 - 08:10,1160
2024-01-12 05:14:00,0.00682606,00:10 - 08:10,1160
2024-01-12 05:15:00,0.00682607,00:10 - 08:10,1160
2024-01-12 05:16:00,0.00682713,00:10 - 08:10,1160
2024-01-12 05:17:00,0.00683147,00:10 - 08:10,1160
2024-01-12 05:18:00,0.00682687,00:10 - 08:10,1160
2024-01-12 05:19:00,0.00682944,00:10 - 08:10,1160
2024-01-12 05:20:00,0.00682807,00:10 - 08:10,1160
2024-01-12 05:21:00,0.00682889,00:10 - 08:10,1160
2024-01-12 05:22:00,0.00682475,00:10 - 08:10,1160
2024-01-12 05:23:00,0.00682942,00:10 - 08:10,1160
2024-01-12 05:24:00,0.0068287,00:10 - 08:10,1160
2024-01-12 05:25:00,0.00682971,00:10 - 08:10,1160
2024-01-12 05:26:00,0.00683121,00:10 - 08:10,1160
2024-01-12 05:27:00,0.00683034,00:10 - 08:10,1160
2024-01-12 05:28:00,0.00683066,00:10 - 08:10,1160
2024-01-12 05:29:00,0.0068314,00:10 - 08:10,1160
2024-01-12 05:30:00,0.00683207,00:10 - 08:10,1160
2024-01-12 05:31:00,0.00683299,00:10 - 08:10,1160
2024-01-12 05:32:00,0.00683107,00:10 - 08:10,1160
2024-01-12 05:33:00,0.00683207,00:10 - 08:10,1160
2024-01-12 05:34:00,0.00683594,00:10 - 08:10,1160
2024-01-12 05:35:00,0.00683571,00:10 - 08:10,1160
2024-01-12 05:36:00,0.00683387,00:10 - 08:10,1160
2024-01-12 05:37:00,0.00683562,00:10 - 08:10,1160
2024-01-12 05:38:00,0.006838,00:10 - 08:10,1160
2024-01-12 05:39:00,0.00683057,00:10 - 08:10,1160
2024-01-12 05:40:00,0.00683378,00:10 - 08:10,1160
2024-01-12 05:41:00,0.00684079,00:10 - 08:10,1160
2024-01-12 05:42:00,0.00683509,00:10 - 08:10,1160
2024-01-12 05:43:00,0.00683692,00:10 - 08:10,1160
2024-01-12 05:44:00,0.0068376,00:10 - 08:10,1160
2024-01-12 05:45:00,0.00683936,00:10 - 08:10,1160
2024-01-12 05:46:00,0.00683681,00:10 - 08:10,1160
2024-01-12 05:47:00,0.00683721,00:10 - 08:10,1160
2024-01-12 05:48:00,0.00683772,00:10 - 08:10,1160
2024-01-12 05:49:00,0.00683758,00:10 - 08:10,1160
2024-01-12 05:50:00,0.00683811,00:10 - 08:10,1160
2024-01-12 05:51:00,0.0068383,00:10 - 08:10,1160
2024-01-12 05:52:00,0.00683818,00:10 - 08:10,1160
2024-01-12 05:53:00,0.0068403,00:10 - 08:10,1160
2024-01-12 05:54:00,0.00683843,00:10 - 08:10,1160
2024-01-12 05:55:00,0.00683697,00:10 - 08:10,1160
2024-01-12 05:56:00,0.00683776,00:10 - 08:10,1160
2024-01-12 05:57:00,0.00683791,00:10 - 08:10,1160
2024-01-12 05:58:00,0.00683793,00:10 - 08:10,1160
2024-01-12 05:59:00,0.00683628,00:10 - 08:10,1160
2024-01-12 06:00:00,0.00683506,00:10 - 08:10,1160
2024-01-12 06:01:00,0.00683617,00:10 - 08:10,1160
2024-01-12 06:02:00,0.0068381,00:10 - 08:10,1160
2024-01-12 06:03:00,0.00683616,00:10 - 08:10,1160
2024-01-12 06:04:00,0.00683501,00:10 - 08:10,1160
2024-01-12 06:05:00,0.00683408,00:10 - 08:10,1160
2024-01-12 06:06:00,0.00683389,00:10 - 08:10,1160
2024-01-12 06:07:00,0.00683198,00:10 - 08:10,1160
2024-01-12 06:08:00,0.00683262,00:10 - 08:10,1160
2024-01-12 06:09:00,0.00683492,00:10 - 08:10,1160
2024-01-12 06:10:00,0.00683165,00:10 - 08:10,1160
2024-01-12 06:11:00,0.00683038,00:10 - 08:10,1160
2024-01-12 06:12:00,0.00683313,00:10 - 08:10,1160
2024-01-12 06:13:00,0.00682987,00:10 - 08:10,1160
2024-01-12 06:14:00,0.00682683,00:10 - 08:10,1160
2024-01-12 06:15:00,0.00682682,00:10 - 08:10,1160
2024-01-12 06:16:00,0.0068244,00:10 - 08:10,1160
2024-01-12 06:17:00,0.00682655,00:10 - 08:10,1160
2024-01-12 06:18:00,0.00683121,00:10 - 08:10,1160
2024-01-12 06:19:00,0.00682521,00:10 - 08:10,1160
2024-01-12 06:20:00,0.00682215,00:10 - 08:10,1160
2024-01-12 06:21:00,0.0068225,00:10 - 08:10,1160
2024-01-12 06:22:00,0.00682114,00:10 - 08:10,1160
2024-01-12 06:23:00,0.00682114,00:10 - 08:10,1160
2024-01-12 06:24:00,0.00682013,00:10 - 08:10,1160
2024-01-12 06:25:00,0.00681846,00:10 - 08:10,1160
2024-01-12 06:26:00,0.00681663,00:10 - 08:10,1160
2024-01-12 06:27:00,0.00681663,00:10 - 08:10,1160
2024-01-12 06:28:00,0.0068155,00:10 - 08:10,1160
2024-01-12 06:29:00,0.0068145,00:10 - 08:10,1160
2024-01-12 06:30:00,0.00681119,00:10 - 08:10,1160
2024-01-12 06:31:00,0.00680796,00:10 - 08:10,1160
2024-01-12 06:32:00,0.00681048,00:10 - 08:10,1160
2024-01-12 06:33:00,0.00680852,00:10 - 08:10,1160
2024-01-12 06:34:00,0.00680855,00:10 - 08:10,1160
2024-01-12 06:35:00,0.00680618,00:10 - 08:10,1160
2024-01-12 06:36:00,0.00680419,00:10 - 08:10,1160
2024-01-12 06:37:00,0.00680746,00:10 - 08:10,1160
2024-01-12 06:38:00,0.00680563,00:10 - 08:10,1160
2024-01-12 06:39:00,0.00680484,00:10 - 08:10,1160
2024-01-12 06:40:00,0.00680323,00:10 - 08:10,1160
2024-01-12 06:41:00,0.00680088,00:10 - 08:10,1160
2024-01-12 06:42:00,0.00679989,00:10 - 08:10,1160
2024-01-12 06:43:00,0.00679754,00:10 - 08:10,1160
2024-01-12 06:44:00,0.00679707,00:10 - 08:10,1160
2024-01-12 06:45:00,0.00679182,00:10 - 08:10,1160
2024-01-12 06:46:00,0.00679237,00:10 - 08:10,1160
2024-01-12 06:47:00,0.00679181,00:10 - 08:10,1160
2024-01-12 06:48:00,0.00678883,00:10 - 08:10,1160
2024-01-12 06:49:00,0.00678667,00:10 - 08:10,1160
2024-01-12 06:50:00,0.00678761,00:10 - 08:10,1160
2024-01-12 06:51:00,0.00678636,00:10 - 08:10,1160
2024-01-12 06:52:00,0.00678614,00:10 - 08:10,1160
2024-01-12 06:53:00,0.00678103,00:10 - 08:10,1160
2024-01-12 06:54:00,0.00678296,00:10 - 08:10,1160
2024-01-12 06:55:00,0.00678052,00:10 - 08:10,1160
2024-01-12 06:56:00,0.00677905,00:10 - 08:10,1160
2024-01-12 06:57:00,0.00677701,00:10 - 08:10,1160
2024-01-12 06:58:00,0.006776,00:10 - 08:10,1160
2024-01-12 06:59:00,0.00677594,00:10 - 08:10,1160
2024-01-12 07:00:00,0.00677061,00:10 - 08:10,1160
2024-01-12 07:01:00,0.00676964,00:10 - 08:10,1160
2024-01-12 07:02:00,0.00677156,00:10 - 08:10,1160
2024-01-12 07:03:00,0.00676425,00:10 - 08:10,1160
2024-01-12 07:04:00,0.00676335,00:10 - 08:10,1160
2024-01-12 07:05:00,0.00676994,00:10 - 08:10,1160
2024-01-12 07:06:00,0.00677526,00:10 - 08:10,1160
2024-01-12 07:07:00,0.0067778,00:10 - 08:10,1160
2024-01-12 07:08:00,0.00678189,00:10 - 08:10,1160
2024-01-12 07:09:00,0.0067796,00:10 - 08:10,1160
2024-01-12 07:10:00,0.00678423,00:10 - 08:10,1160
2024-01-12 07:11:00,0.00679044,00:10 - 08:10,1160
2024-01-12 07:12:00,0.00679898,00:10 - 08:10,1160
2024-01-12 07:13:00,0.00680622,00:10 - 08:10,1160
2024-01-12 07:14:00,0.0068114,00:10 - 08:10,1160
2024-01-12 07:15:00,0.00681614,00:10 - 08:10,1160
2024-01-12 07:16:00,0.00682067,00:10 - 08:10,1160
2024-01-12 07:17:00,0.00682926,00:10 - 08:10,1160
2024-01-12 07:18:00,0.00683818,00:10 - 08:10,1160
2024-01-12 07:19:00,0.00684809,00:10 - 08:10,1160
2024-01-12 07:20:00,0.0068516,00:10 - 08:10,1160
2024-01-12 07:21:00,0.0068628,00:10 - 08:10,1160
2024-01-12 07:22:00,0.00686823,00:10 - 08:10,1160
2024-01-12 07:23:00,0.00686734,00:10 - 08:10,1160
2024-01-12 07:24:00,0.00686717,00:10 - 08:10,1160
2024-01-12 07:25:00,0.00687348,00:10 - 08:10,1160
2024-01-12 07:26:00,0.00687943,00:10 - 08:10,1160
2024-01-12 07:27:00,0.00688071,00:10 - 08:10,1160
2024-01-12 07:28:00,0.00688962,00:10 - 08:10,1160
2024-01-12 07:29:00,0.00688596,00:10 - 08:10,1160
2024-01-12 07:30:00,0.00688157,00:10 - 08:10,1160
2024-01-12 07:31:00,0.00688308,00:10 - 08:10,1160
2024-01-12 07:32:00,0.00688534,00:10 - 08:10,1160
2024-01-12 07:33:00,0.00688456,00:10 - 08:10,1160
2024-01-12 07:34:00,0.00688224,00:10 - 08:10,1160
2024-01-12 07:35:00,0.0068831,00:10 - 08:10,1160
2024-01-12 07:36:00,0.00688305,00:10 - 08:10,1160
2024-01-12 07:37:00,0.00688678,00:10 - 08:10,1160
2024-01-12 07:38:00,0.00689313,00:10 - 08:10,1160
2024-01-12 07:39:00,0.00689472,00:10 - 08:10,1160
2024-01-12 07:40:00,0.0069005,00:10 - 08:10,1160
2024-01-12 07:41:00,0.00690931,00:10 - 08:10,1160
2024-01-12 07:42:00,0.00691397,00:10 - 08:10,1160
2024-01-12 07:43:00,0.00692234,00:10 - 08:10,1160
2024-01-12 07:44:00,0.00692911,00:10 - 08:10,1160
2024-01-12 07:45:00,0.00693237,00:10 - 08:10,1160
2024-01-12 07:46:00,0.00693628,00:10 - 08:10,1160
2024-01-12 07:47:00,0.00693849,00:10 - 08:10,1160
2024-01-12 07:48:00,0.0069398,00:10 - 08:10,1160
2024-01-12 07:49:00,0.00694258,00:10 - 08:10,1160
2024-01-12 07:50:00,0.00694174,00:10 - 08:10,1160
2024-01-12 07:51:00,0.00694374,00:10 - 08:10,1160
2024-01-12 07:52:00,0.00694622,00:10 - 08:10,1160
2024-01-12 07:53:00,0.00695191,00:10 - 08:10,1160
2024-01-12 07:54:00,0.0069558,00:10 - 08:10,1160
2024-01-12 07:55:00,0.00696143,00:10 - 08:10,1160
2024-01-12 07:56:00,0.00696675,00:10 - 08:10,1160
2024-01-12 07:57:00,0.00697971,00:10 - 08:10,1160
2024-01-12 07:58:00,0.00698389,00:10 - 08:10,1160
2024-01-12 07:59:00,0.00698852,00:10 - 08:10,1160
2024-01-12 08:00:00,0.00730534,00:10 - 08:10,1160
2024-01-12 08:01:00,0.00731084,00:10 - 08:10,1160
2024-01-12 08:02:00,0.00731884,00:10 - 08:10,1160
2024-01-12 08:03:00,0.00732801,00:10 - 08:10,1160
2024-01-12 08:04:00,0.00733734,00:10 - 08:10,1160
2024-01-12 08:05:00,0.00734601,00:10 - 08:10,1160
2024-01-12 08:06:00,0.00735451,00:10 - 08:10,1160
2024-01-12 08:07:00,0.00736184,00:10 - 08:10,1160
2024-01-12 08:08:00,0.00736718,00:10 - 08:10,1160
2024-01-12 08:09:00,0.00737118,00:10 - 08:10,1160
2024-01-12 08:10:00,0.00737651,08:10 - 16:10,1161
2024-01-12 08:11:00,0.00737901,08:10 - 16:10,1161
2024-01-12 08:12:00,0.00738018,08:10 - 16:10,1161
2024-01-12 08:13:00,0.00738001,08:10 - 16:10,1161
2024-01-12 08:14:00,0.00738034,08:10 - 16:10,1161
2024-01-12 08:15:00,0.00738051,08:10 - 16:10,1161
2024-01-12 08:16:00,0.00738218,08:10 - 16:10,1161
2024-01-12 08:17:00,0.00738818,08:10 - 16:10,1161
2024-01-12 08:18:00,0.00739451,08:10 - 16:10,1161
2024-01-12 08:19:00,0.00740001,08:10 - 16:10,1161
2024-01-12 08:20:00,0.00740151,08:10 - 16:10,1161
2024-01-12 08:21:00,0.00740118,08:10 - 16:10,1161
2024-01-12 08:22:00,0.00740118,08:10 - 16:10,1161
2024-01-12 08:23:00,0.00740101,08:10 - 16:10,1161
2024-01-12 08:24:00,0.00740101,08:10 - 16:10,1161
2024-01-12 08:25:00,0.00740284,08:10 - 16:10,1161
2024-01-12 08:26:00,0.00740334,08:10 - 16:10,1161
2024-01-12 08:27:00,0.00740318,08:10 - 16:10,1161
2024-01-12 08:28:00,0.00740268,08:10 - 16:10,1161
2024-01-12 08:29:00,0.00740334,08:10 - 16:10,1161
2024-01-12 08:30:00,0.00740384,08:10 - 16:10,1161
2024-01-12 08:31:00,0.00740368,08:10 - 16:10,1161
2024-01-12 08:32:00,0.00740284,08:10 - 16:10,1161
2024-01-12 08:33:00,0.00740234,08:10 - 16:10,1161
2024-01-12 08:34:00,0.00740034,08:10 - 16:10,1161
2024-01-12 08:35:00,0.00739718,08:10 - 16:10,1161
2024-01-12 08:36:00,0.00739851,08:10 - 16:10,1161
2024-01-12 08:37:00,0.00739868,08:10 - 16:10,1161
2024-01-12 08:38:00,0.00739834,08:10 - 16:10,1161
2024-01-12 08:39:00,0.00739784,08:10 - 16:10,1161
2024-01-12 08:40:00,0.00739801,08:10 - 16:10,1161
2024-01-12 08:41:00,0.00739751,08:10 - 16:10,1161
2024-01-12 08:42:00,0.00739784,08:10 - 16:10,1161
2024-01-12 08:43:00,0.00739868,08:10 - 16:10,1161
2024-01-12 08:44:00,0.00740084,08:10 - 16:10,1161
2024-01-12 08:45:00,0.00740184,08:10 - 16:10,1161
2024-01-12 08:46:00,0.00740201,08:10 - 16:10,1161
2024-01-12 08:47:00,0.00740151,08:10 - 16:10,1161
2024-01-12 08:48:00,0.00740418,08:10 - 16:10,1161
2024-01-12 08:49:00,0.00741384,08:10 - 16:10,1161
2024-01-12 08:50:00,0.00742168,08:10 - 16:10,1161
2024-01-12 08:51:00,0.00742718,08:10 - 16:10,1161
2024-01-12 08:52:00,0.00743401,08:10 - 16:10,1161
2024-01-12 08:53:00,0.00743751,08:10 - 16:10,1161
2024-01-12 08:54:00,0.00744068,08:10 - 16:10,1161
2024-01-12 08:55:00,0.00744168,08:10 - 16:10,1161
2024-01-12 08:56:00,0.00744401,08:10 - 16:10,1161
2024-01-12 08:57:00,0.00744668,08:10 - 16:10,1161
2024-01-12 08:58:00,0.00744668,08:10 - 16:10,1161
2024-01-12 08:59:00,0.00744684,08:10 - 16:10,1161
2024-01-12 09:00:00,0.00744668,08:10 - 16:10,1161
2024-01-12 09:01:00,0.00744834,08:10 - 16:10,1161
2024-01-12 09:02:00,0.00745051,08:10 - 16:10,1161
2024-01-12 09:03:00,0.00745251,08:10 - 16:10,1161
2024-01-12 09:04:00,0.00745284,08:10 - 16:10,1161
2024-01-12 09:05:00,0.00745301,08:10 - 16:10,1161
2024-01-12 09:06:00,0.00745268,08:10 - 16:10,1161
2024-01-12 09:07:00,0.00745318,08:10 - 16:10,1161
2024-01-12 09:08:00,0.00745468,08:10 - 16:10,1161
2024-01-12 09:09:00,0.00745484,08:10 - 16:10,1161
2024-01-12 09:10:00,0.00745434,08:10 - 16:10,1161
2024-01-12 09:11:00,0.00745418,08:10 - 16:10,1161
2024-01-12 09:12:00,0.00745368,08:10 - 16:10,1161
2024-01-12 09:13:00,0.00745384,08:10 - 16:10,1161
2024-01-12 09:14:00,0.00745368,08:10 - 16:10,1161
2024-01-12 09:15:00,0.00745368,08:10 - 16:10,1161
2024-01-12 09:16:00,0.00745451,08:10 - 16:10,1161
2024-01-12 09:17:00,0.00745401,08:10 - 16:10,1161
2024-01-12 09:18:00,0.00745268,08:10 - 16:10,1161
2024-01-12 09:19:00,0.00745234,08:10 - 16:10,1161
2024-01-12 09:20:00,0.00745151,08:10 - 16:10,1161
2024-01-12 09:21:00,0.00745134,08:10 - 16:10,1161
2024-01-12 09:22:00,0.00745084,08:10 - 16:10,1161
2024-01-12 09:23:00,0.00745068,08:10 - 16:10,1161
2024-01-12 09:24:00,0.00745151,08:10 - 16:10,1161
2024-01-12 09:25:00,0.00745334,08:10 - 16:10,1161
2024-01-12 09:26:00,0.00745251,08:10 - 16:10,1161
2024-01-12 09:27:00,0.00744784,08:10 - 16:10,1161
2024-01-12 09:28:00,0.00744401,08:10 - 16:10,1161
2024-01-12 09:29:00,0.00743718,08:10 - 16:10,1161
2024-01-12 09:30:00,0.00743151,08:10 - 16:10,1161
2024-01-12 09:31:00,0.00742984,08:10 - 16:10,1161
2024-01-12 09:32:00,0.00742818,08:10 - 16:10,1161
2024-01-12 09:33:00,0.00742734,08:10 - 16:10,1161
2024-01-12 09:34:00,0.00742701,08:10 - 16:10,1161
2024-01-12 09:35:00,0.00742651,08:10 - 16:10,1161
2024-01-12 09:36:00,0.00742601,08:10 - 16:10,1161
2024-01-12 09:37:00,0.00742518,08:10 - 16:10,1161
2024-01-12 09:38:00,0.00742484,08:10 - 16:10,1161
2024-01-12 09:39:00,0.00742334,08:10 - 16:10,1161
2024-01-12 09:40:00,0.00742334,08:10 - 16:10,1161
2024-01-12 09:41:00,0.00742351,08:10 - 16:10,1161
2024-01-12 09:42:00,0.00742351,08:10 - 16:10,1161
2024-01-12 09:43:00,0.00742401,08:10 - 16:10,1161
2024-01-12 09:44:00,0.00742451,08:10 - 16:10,1161
2024-01-12 09:45:00,0.00742434,08:10 - 16:10,1161
2024-01-12 09:46:00,0.00742518,08:10 - 16:10,1161
2024-01-12 09:47:00,0.00742568,08:10 - 16:10,1161
2024-01-12 09:48:00,0.00742584,08:10 - 16:10,1161
2024-01-12 09:49:00,0.00742568,08:10 - 16:10,1161
2024-01-12 09:50:00,0.00742568,08:10 - 16:10,1161
2024-01-12 09:51:00,0.00742551,08:10 - 16:10,1161
2024-01-12 09:52:00,0.00742534,08:10 - 16:10,1161
2024-01-12 09:53:00,0.00742584,08:10 - 16:10,1161
2024-01-12 09:54:00,0.00742568,08:10 - 16:10,1161
2024-01-12 09:55:00,0.00742551,08:10 - 16:10,1161
2024-01-12 09:56:00,0.00742501,08:10 - 16:10,1161
2024-01-12 09:57:00,0.00742501,08:10 - 16:10,1161
2024-01-12 09:58:00,0.00742484,08:10 - 16:10,1161
2024-01-12 09:59:00,0.00742501,08:10 - 16:10,1161
2024-01-12 10:00:00,0.00742618,08:10 - 16:10,1161
2024-01-12 10:01:00,0.00742851,08:10 - 16:10,1161
2024-01-12 10:02:00,0.00742951,08:10 - 16:10,1161
2024-01-12 10:03:00,0.00742968,08:10 - 16:10,1161
2024-01-12 10:04:00,0.00742984,08:10 - 16:10,1161
2024-01-12 10:05:00,0.00743134,08:10 - 16:10,1161
2024-01-12 10:06:00,0.00743168,08:10 - 16:10,1161
2024-01-12 10:07:00,0.00743168,08:10 - 16:10,1161
2024-01-12 10:08:00,0.00743184,08:10 - 16:10,1161
2024-01-12 10:09:00,0.00743284,08:10 - 16:10,1161
2024-01-12 10:10:00,0.00743301,08:10 - 16:10,1161
2024-01-12 10:11:00,0.00743368,08:10 - 16:10,1161
2024-01-12 10:12:00,0.00743368,08:10 - 16:10,1161
2024-01-12 10:13:00,0.00743384,08:10 - 16:10,1161
2024-01-12 10:14:00,0.00743351,08:10 - 16:10,1161
2024-01-12 10:15:00,0.00743318,08:10 - 16:10,1161
2024-01-12 10:16:00,0.00743284,08:10 - 16:10,1161
2024-01-12 10:17:00,0.00743284,08:10 - 16:10,1161
2024-01-12 10:18:00,0.00743301,08:10 - 16:10,1161
2024-01-12 10:19:00,0.00743401,08:10 - 16:10,1161
2024-01-12 10:20:00,0.00743534,08:10 - 16:10,1161
2024-01-12 10:21:00,0.00743584,08:10 - 16:10,1161
2024-01-12 10:22:00,0.00743551,08:10 - 16:10,1161
2024-01-12 10:23:00,0.00743584,08:10 - 16:10,1161
2024-01-12 10:24:00,0.00743618,08:10 - 16:10,1161
2024-01-12 10:25:00,0.00743618,08:10 - 16:10,1161
2024-01-12 10:26:00,0.00743951,08:10 - 16:10,1161
2024-01-12 10:27:00,0.00744418,08:10 - 16:10,1161
2024-01-12 10:28:00,0.00744684,08:10 - 16:10,1161
2024-01-12 10:29:00,0.00744818,08:10 - 16:10,1161
2024-01-12 10:30:00,0.00744868,08:10 - 16:10,1161
2024-01-12 10:31:00,0.00745201,08:10 - 16:10,1161
2024-01-12 10:32:00,0.00745518,08:10 - 16:10,1161
2024-01-12 10:33:00,0.00745551,08:10 - 16:10,1161
2024-01-12 10:34:00,0.00745534,08:10 - 16:10,1161
2024-01-12 10:35:00,0.00745751,08:10 - 16:10,1161
2024-01-12 10:36:00,0.00746101,08:10 - 16:10,1161
2024-01-12 10:37:00,0.00746118,08:10 - 16:10,1161
2024-01-12 10:38:00,0.00746218,08:10 - 16:10,1161
2024-01-12 10:39:00,0.00746184,08:10 - 16:10,1161
2024-01-12 10:40:00,0.00746168,08:10 - 16:10,1161
2024-01-12 10:41:00,0.00746284,08:10 - 16:10,1161
2024-01-12 10:42:00,0.00746884,08:10 - 16:10,1161
2024-01-12 10:43:00,0.00747168,08:10 - 16:10,1161
2024-01-12 10:44:00,0.00747201,08:10 - 16:10,1161
2024-01-12 10:45:00,0.00747168,08:10 - 16:10,1161
2024-01-12 10:46:00,0.00747168,08:10 - 16:10,1161
2024-01-12 10:47:00,0.00747218,08:10 - 16:10,1161
2024-01-12 10:48:00,0.00747401,08:10 - 16:10,1161
2024-01-12 10:49:00,0.00747434,08:10 - 16:10,1161
2024-01-12 10:50:00,0.00747384,08:10 - 16:10,1161
2024-01-12 10:51:00,0.00747401,08:10 - 16:10,1161
2024-01-12 10:52:00,0.00747551,08:10 - 16:10,1161
2024-01-12 10:53:00,0.00747718,08:10 - 16:10,1161
2024-01-12 10:54:00,0.00747784,08:10 - 16:10,1161
2024-01-12 10:55:00,0.00747918,08:10 - 16:10,1161
2024-01-12 10:56:00,0.00747901,08:10 - 16:10,1161
2024-01-12 10:57:00,0.00748018,08:10 - 16:10,1161
2024-01-12 10:58:00,0.00748068,08:10 - 16:10,1161
2024-01-12 10:59:00,0.00748018,08:10 - 16:10,1161
2024-01-12 11:00:00,0.00748051,08:10 - 16:10,1161
2024-01-12 11:01:00,0.00748101,08:10 - 16:10,1161
2024-01-12 11:02:00,0.00748318,08:10 - 16:10,1161
2024-01-12 11:03:00,0.00748801,08:10 - 16:10,1161
2024-01-12 11:04:00,0.00749301,08:10 - 16:10,1161
2024-01-12 11:05:00,0.00749568,08:10 - 16:10,1161
2024-01-12 11:06:00,0.00749751,08:10 - 16:10,1161
2024-01-12 11:07:00,0.00749968,08:10 - 16:10,1161
2024-01-12 11:08:00,0.00750084,08:10 - 16:10,1161
2024-01-12 11:09:00,0.00750284,08:10 - 16:10,1161
2024-01-12 11:10:00,0.00750434,08:10 - 16:10,1161
2024-01-12 11:11:00,0.00750368,08:10 - 16:10,1161
2024-01-12 11:12:00,0.00750384,08:10 - 16:10,1161
2024-01-12 11:13:00,0.00750434,08:10 - 16:10,1161
2024-01-12 11:14:00,0.00750634,08:10 - 16:10,1161
2024-01-12 11:15:00,0.00750684,08:10 - 16:10,1161
2024-01-12 11:16:00,0.00750634,08:10 - 16:10,1161
2024-01-12 11:17:00,0.00750634,08:10 - 16:10,1161
2024-01-12 11:18:00,0.00750601,08:10 - 16:10,1161
2024-01-12 11:19:00,0.00750584,08:10 - 16:10,1161
2024-01-12 11:20:00,0.00750551,08:10 - 16:10,1161
2024-01-12 11:21:00,0.00750518,08:10 - 16:10,1161
2024-01-12 11:22:00,0.00751068,08:10 - 16:10,1161
2024-01-12 11:23:00,0.00751668,08:10 - 16:10,1161
2024-01-12 11:24:00,0.00752151,08:10 - 16:10,1161
2024-01-12 11:25:00,0.00752701,08:10 - 16:10,1161
2024-01-12 11:26:00,0.00753051,08:10 - 16:10,1161
2024-01-12 11:27:00,0.00753418,08:10 - 16:10,1161
2024-01-12 11:28:00,0.00753534,08:10 - 16:10,1161
2024-01-12 11:29:00,0.00753934,08:10 - 16:10,1161
2024-01-12 11:30:00,0.00753968,08:10 - 16:10,1161
2024-01-12 11:31:00,0.00753951,08:10 - 16:10,1161
2024-01-12 11:32:00,0.00753784,08:10 - 16:10,1161
2024-01-12 11:33:00,0.00753684,08:10 - 16:10,1161
2024-01-12 11:34:00,0.00753668,08:10 - 16:10,1161
2024-01-12 11:35:00,0.00753551,08:10 - 16:10,1161
2024-01-12 11:36:00,0.00753434,08:10 - 16:10,1161
2024-01-12 11:37:00,0.00753434,08:10 - 16:10,1161
2024-01-12 11:38:00,0.00753518,08:10 - 16:10,1161
2024-01-12 11:39:00,0.00753534,08:10 - 16:10,1161
2024-01-12 11:40:00,0.00753534,08:10 - 16:10,1161
2024-01-12 11:41:00,0.00753501,08:10 - 16:10,1161
2024-01-12 11:42:00,0.00753534,08:10 - 16:10,1161
2024-01-12 11:43:00,0.00753518,08:10 - 16:10,1161
2024-01-12 11:44:00,0.00753518,08:10 - 16:10,1161
2024-01-12 11:45:00,0.00753568,08:10 - 16:10,1161
2024-01-12 11:46:00,0.00753468,08:10 - 16:10,1161
2024-01-12 11:47:00,0.00753501,08:10 - 16:10,1161
2024-01-12 11:48:00,0.00753501,08:10 - 16:10,1161
2024-01-12 11:49:00,0.00753468,08:10 - 16:10,1161
2024-01-12 11:50:00,0.00753468,08:10 - 16:10,1161
2024-01-12 11:51:00,0.00753468,08:10 - 16:10,1161
2024-01-12 11:52:00,0.00753451,08:10 - 16:10,1161
2024-01-12 11:53:00,0.00753484,08:10 - 16:10,1161
2024-01-12 11:54:00,0.00753418,08:10 - 16:10,1161
2024-01-12 11:55:00,0.00753401,08:10 - 16:10,1161
2024-01-12 11:56:00,0.00753368,08:10 - 16:10,1161
2024-01-12 11:57:00,0.00753351,08:10 - 16:10,1161
2024-01-12 11:58:00,0.00753268,08:10 - 16:10,1161
