datetime,Sigai
2023-08-31 21:09:00,-0.00186941
2023-08-31 21:08:00,-0.00177091
2023-08-31 21:07:00,-0.00172991
2023-08-31 21:06:00,-0.00169658
2023-08-31 21:05:00,-0.00164725
2023-08-31 21:04:00,-0.00163291
2023-08-31 21:03:00,-0.00165375
2023-08-31 21:02:00,-0.00163708
2023-08-31 21:01:00,-0.00164691
2023-08-31 21:00:00,-0.00163908
2023-08-31 20:59:00,-0.00162708
2023-08-31 20:58:00,-0.00161858
2023-08-31 20:57:00,-0.00160208
2023-08-31 20:56:00,-0.00156041
2023-08-31 20:55:00,-0.00153208
2023-08-31 20:54:00,-0.00151958
2023-08-31 20:53:00,-0.00147774
2023-08-31 20:52:00,-0.00146108
2023-08-31 20:51:00,-0.00142691
2023-08-31 20:50:00,-0.00140224
2023-08-31 20:49:00,-0.00137725
2023-08-31 20:48:00,-0.00134658
2023-08-31 20:47:00,-0.00132991
2023-08-31 20:46:00,-0.00130591
2023-08-31 20:45:00,-0.00126824
2023-08-31 20:44:00,-0.00124508
2023-08-31 20:43:00,-0.00120124
2023-08-31 20:42:00,-0.00116791
2023-08-31 20:41:00,-0.00114974
2023-08-31 20:40:00,-0.00110641
2023-08-31 20:39:00,-0.00106908
2023-08-31 20:38:00,-0.00103975
2023-08-31 20:37:00,-0.00099008
2023-08-31 20:36:00,-0.00096691
2023-08-31 20:35:00,-0.00092891
2023-08-31 20:34:00,-0.00092175
2023-08-31 20:33:00,-0.00091358
2023-08-31 20:32:00,-0.00086341
2023-08-31 20:31:00,-0.00083658
2023-08-31 20:30:00,-0.00081724
2023-08-31 20:29:00,-0.00078175
2023-08-31 20:28:00,-0.00076791
2023-08-31 20:27:00,-0.00076791
2023-08-31 20:26:00,-0.00075191
2023-08-31 20:25:00,-0.00073524
2023-08-31 20:24:00,-0.00071541
2023-08-31 20:23:00,-0.00069491
2023-08-31 20:22:00,-0.00066108
2023-08-31 20:21:00,-0.00064775
2023-08-31 20:20:00,-0.00066158
2023-08-31 20:19:00,-0.00065275
2023-08-31 20:18:00,-0.00064475
2023-08-31 20:17:00,-0.00062824
2023-08-31 20:16:00,-0.00063091
2023-08-31 20:15:00,-0.00060741
2023-08-31 20:14:00,-0.00058241
2023-08-31 20:13:00,-0.00054991
2023-08-31 20:12:00,-0.00054974
2023-08-31 20:11:00,-0.00055591
2023-08-31 20:10:00,-0.00054008
2023-08-31 20:09:00,-0.00051774
2023-08-31 20:08:00,-0.00052674
2023-08-31 20:07:00,-0.00049341
2023-08-31 20:06:00,-0.00052191
2023-08-31 20:05:00,-0.00048241
2023-08-31 20:04:00,-0.00048708
2023-08-31 20:03:00,-0.00049391
2023-08-31 20:02:00,-0.00047725
2023-08-31 20:01:00,-0.00039291
2023-08-31 20:00:00,-0.00035808
2023-08-31 19:59:00,0.00282959
2023-08-31 19:58:00,0.00284576
2023-08-31 19:57:00,0.00284659
2023-08-31 19:56:00,0.00288776
2023-08-31 19:55:00,0.00292159
2023-08-31 19:54:00,0.00297192
2023-08-31 19:53:00,0.00300125
2023-08-31 19:52:00,0.00303976
2023-08-31 19:51:00,0.00308926
2023-08-31 19:50:00,0.00313409
2023-08-31 19:49:00,0.00319226
2023-08-31 19:48:00,0.00321292
2023-08-31 19:47:00,0.00326626
2023-08-31 19:46:00,0.00330992
2023-08-31 19:45:00,0.00332725
2023-08-31 19:44:00,0.00334226
2023-08-31 19:43:00,0.00335325
2023-08-31 19:42:00,0.00338659
2023-08-31 19:41:00,0.00340959
2023-08-31 19:40:00,0.00344942
2023-08-31 19:39:00,0.00348542
2023-08-31 19:38:00,0.00353209
2023-08-31 19:37:00,0.00358876
2023-08-31 19:36:00,0.00363859
2023-08-31 19:35:00,0.00370625
2023-08-31 19:34:00,0.00370592
2023-08-31 19:33:00,0.00370842
2023-08-31 19:32:00,0.00370842
2023-08-31 19:31:00,0.00369792
2023-08-31 19:30:00,0.00366309
2023-08-31 19:29:00,0.00366976
2023-08-31 19:28:00,0.00368276
2023-08-31 19:27:00,0.00370059
2023-08-31 19:26:00,0.00369942
2023-08-31 19:25:00,0.00369259
2023-08-31 19:24:00,0.00369125
2023-08-31 19:23:00,0.00373576
2023-08-31 19:22:00,0.00371909
2023-08-31 19:21:00,0.00370859
2023-08-31 19:20:00,0.00376359
2023-08-31 19:19:00,0.00376792
2023-08-31 19:18:00,0.00378276
2023-08-31 19:17:00,0.00374959
2023-08-31 19:16:00,0.00373142
2023-08-31 19:15:00,0.00372759
2023-08-31 19:14:00,0.00374826
2023-08-31 19:13:00,0.00388442
2023-08-31 19:12:00,0.00387542
2023-08-31 19:11:00,0.00388425
2023-08-31 19:10:00,0.00386925
2023-08-31 19:09:00,0.00384975
2023-08-31 19:08:00,0.00384975
2023-08-31 19:07:00,0.00385259
2023-08-31 19:06:00,0.00383709
2023-08-31 19:05:00,0.00384676
2023-08-31 19:04:00,0.00385425
2023-08-31 19:03:00,0.00383792
2023-08-31 19:02:00,0.00380192
2023-08-31 19:01:00,0.00378409
2023-08-31 19:00:00,0.00376709
2023-08-31 18:59:00,0.00376659
2023-08-31 18:58:00,0.00374992
2023-08-31 18:57:00,0.00373492
2023-08-31 18:56:00,0.00372092
2023-08-31 18:55:00,0.00371976
2023-08-31 18:54:00,0.00367359
2023-08-31 18:53:00,0.00365675
2023-08-31 18:52:00,0.00365842
2023-08-31 18:51:00,0.00360292
2023-08-31 18:50:00,0.00360726
2023-08-31 18:49:00,0.00364275
2023-08-31 18:48:00,0.00362609
2023-08-31 18:47:00,0.00360092
2023-08-31 18:46:00,0.00358375
2023-08-31 18:45:00,0.00357159
2023-08-31 18:44:00,0.00357159
2023-08-31 18:43:00,0.00357409
2023-08-31 18:42:00,0.00358892
2023-08-31 18:41:00,0.00358042
2023-08-31 18:40:00,0.00354342
2023-08-31 18:39:00,0.00352676
2023-08-31 18:38:00,0.00352109
2023-08-31 18:37:00,0.00348242
2023-08-31 18:36:00,0.00347126
2023-08-31 18:35:00,0.00344759
2023-08-31 18:34:00,0.00343425
2023-08-31 18:33:00,0.00342126
2023-08-31 18:32:00,0.00340776
2023-08-31 18:31:00,0.00336875
2023-08-31 18:30:00,0.00335892
2023-08-31 18:29:00,0.00334226
2023-08-31 18:28:00,0.00331292
2023-08-31 18:27:00,0.00332109
2023-08-31 18:26:00,0.00332242
2023-08-31 18:25:00,0.00334159
2023-08-31 18:24:00,0.00329159
2023-08-31 18:23:00,0.00328775
2023-08-31 18:22:00,0.00326876
2023-08-31 18:21:00,0.00325226
2023-08-31 18:20:00,0.00324209
2023-08-31 18:19:00,0.00322542
2023-08-31 18:18:00,0.00320675
2023-08-31 18:17:00,0.00322959
2023-08-31 18:16:00,0.00323126
2023-08-31 18:15:00,0.00321459
2023-08-31 18:14:00,0.00322509
2023-08-31 18:13:00,0.00318792
2023-08-31 18:12:00,0.00318575
2023-08-31 18:11:00,0.00316659
2023-08-31 18:10:00,0.00314992
2023-08-31 18:09:00,0.00311692
2023-08-31 18:08:00,0.00311842
2023-08-31 18:07:00,0.00307975
2023-08-31 18:06:00,0.00306192
2023-08-31 18:05:00,0.00304525
2023-08-31 18:04:00,0.00302492
2023-08-31 18:03:00,0.00302859
2023-08-31 18:02:00,0.00302809
2023-08-31 18:01:00,0.00300909
2023-08-31 18:00:00,0.00297576
2023-08-31 17:59:00,0.00293875
2023-08-31 17:58:00,0.00289992
2023-08-31 17:57:00,0.00287909
2023-08-31 17:56:00,0.00287459
2023-08-31 17:55:00,0.00284126
2023-08-31 17:54:00,0.00282192
2023-08-31 17:53:00,0.00282359
2023-08-31 17:52:00,0.00283359
2023-08-31 17:51:00,0.00279959
2023-08-31 17:50:00,0.00279959
2023-08-31 17:49:00,0.00280459
2023-08-31 17:48:00,0.00281859
2023-08-31 17:47:00,0.00282959
2023-08-31 17:46:00,0.00287059
2023-08-31 17:45:00,0.00282059
2023-08-31 17:44:00,0.00281676
2023-08-31 17:43:00,0.00282992
2023-08-31 17:42:00,0.00284092
2023-08-31 17:41:00,0.00285009
2023-08-31 17:40:00,0.00283342
2023-08-31 17:39:00,0.00280676
2023-08-31 17:38:00,0.00278876
2023-08-31 17:37:00,0.00276642
2023-08-31 17:36:00,0.00278676
2023-08-31 17:35:00,0.00277009
2023-08-31 17:34:00,0.00275159
2023-08-31 17:33:00,0.00275726
2023-08-31 17:32:00,0.00277609
2023-08-31 17:31:00,0.00280592
2023-08-31 17:30:00,0.00280592
2023-08-31 17:29:00,0.00280709
2023-08-31 17:28:00,0.00278976
2023-08-31 17:27:00,0.00284459
2023-08-31 17:26:00,0.00280342
2023-08-31 17:25:00,0.00278676
2023-08-31 17:24:00,0.00278176
2023-08-31 17:23:00,0.00276326
2023-08-31 17:22:00,0.00265609
2023-08-31 17:21:00,0.00266092
2023-08-31 17:20:00,0.00266092
2023-08-31 17:19:00,0.00256592
2023-08-31 17:18:00,0.00254759
2023-08-31 17:17:00,0.00254509
2023-08-31 17:16:00,0.00253809
2023-08-31 17:15:00,0.00255509
2023-08-31 17:14:00,0.00251326
2023-08-31 17:13:00,0.00245642
2023-08-31 17:12:00,0.00235176
2023-08-31 17:11:00,0.00234059
2023-08-31 17:10:00,0.00225726
2023-08-31 17:09:00,0.00220876
2023-08-31 17:08:00,0.00212042
2023-08-31 17:07:00,0.00207126
2023-08-31 17:06:00,0.00204625
2023-08-31 17:05:00,0.00201342
2023-08-31 17:04:00,0.00184559
2023-08-31 17:03:00,0.00172975
2023-08-31 17:02:00,0.00154859
2023-08-31 17:01:00,0.00147792
2023-08-31 17:00:00,0.00144459
2023-08-31 16:59:00,0.00142742
2023-08-31 16:58:00,0.00154076
2023-08-31 16:57:00,0.00153226
2023-08-31 16:56:00,0.00153326
2023-08-31 16:55:00,0.00147159
2023-08-31 16:54:00,0.00150776
2023-08-31 16:53:00,0.00152609
2023-08-31 16:52:00,0.00153876
2023-08-31 16:51:00,0.00165542
2023-08-31 16:50:00,0.00198192
2023-08-31 16:49:00,0.00203776
2023-08-31 16:48:00,0.00199126
2023-08-31 16:47:00,0.00221242
2023-08-31 16:46:00,0.00201242
2023-08-31 16:45:00,0.00198059
2023-08-31 16:44:00,0.00209026
2023-08-31 16:43:00,0.00211342
2023-08-31 16:42:00,0.00216309
2023-08-31 16:41:00,0.00236692
2023-08-31 16:40:00,0.00241126
2023-08-31 16:39:00,0.00228892
2023-08-31 16:38:00,0.00222392
2023-08-31 16:37:00,0.00245509
2023-08-31 16:36:00,0.00242175
2023-08-31 16:35:00,0.00219059
2023-08-31 16:34:00,0.00204426
2023-08-31 16:33:00,0.00209009
2023-08-31 16:32:00,0.00212292
2023-08-31 16:31:00,0.00215725
2023-08-31 16:30:00,0.00225792
2023-08-31 16:29:00,0.00224859
2023-08-31 16:28:00,0.00237909
2023-08-31 16:27:00,0.00240992
2023-08-31 16:26:00,0.00204325
2023-08-31 16:25:00,0.00203442
2023-08-31 16:24:00,0.00205492
2023-08-31 16:23:00,0.00218692
2023-08-31 16:22:00,0.00228309
2023-08-31 16:21:00,0.00244976
2023-08-31 16:20:00,0.00252776
2023-08-31 16:19:00,0.00285659
2023-08-31 16:18:00,0.00262626
2023-08-31 16:17:00,0.00249026
2023-08-31 16:16:00,0.00249026
2023-08-31 16:15:00,0.00217692
2023-08-31 16:14:00,0.00211375
2023-08-31 16:13:00,0.00237876
2023-08-31 16:12:00,0.00257442
2023-08-31 16:11:00,0.00240776
2023-08-31 16:10:00,0.00231859
2023-08-31 16:09:00,0.00228809
2023-08-31 16:08:00,0.00239776
2023-08-31 16:07:00,0.00245042
2023-08-31 16:06:00,0.00199876
2023-08-31 16:05:00,0.00122592
2023-08-31 16:04:00,0.00107542
2023-08-31 16:03:00,0.00023309
2023-08-31 16:02:00,0.00184442
2023-08-31 16:01:00,0.00282775
2023-08-31 16:00:00,0.00554709
2023-08-31 15:59:00,0.00756748
2023-08-31 15:58:00,0.00757315
2023-08-31 15:57:00,0.00758065
2023-08-31 15:56:00,0.00758065
2023-08-31 15:55:00,0.00758382
2023-08-31 15:54:00,0.00757998
2023-08-31 15:53:00,0.00757898
2023-08-31 15:52:00,0.00758048
2023-08-31 15:51:00,0.00758048
2023-08-31 15:50:00,0.00758298
2023-08-31 15:49:00,0.00758048
2023-08-31 15:48:00,0.00759615
2023-08-31 15:47:00,0.00759398
2023-08-31 15:46:00,0.00759265
2023-08-31 15:45:00,0.00757448
2023-08-31 15:44:00,0.00759098
2023-08-31 15:43:00,0.00759732
2023-08-31 15:42:00,0.00762115
2023-08-31 15:41:00,0.00766798
2023-08-31 15:40:00,0.00766798
2023-08-31 15:39:00,0.00767632
2023-08-31 15:38:00,0.00768832
2023-08-31 15:37:00,0.00770032
2023-08-31 15:36:00,0.00770015
2023-08-31 15:35:00,0.00770015
2023-08-31 15:34:00,0.00770448
2023-08-31 15:33:00,0.00771315
2023-08-31 15:32:00,0.00772165
2023-08-31 15:31:00,0.00771515
2023-08-31 15:30:00,0.00771515
2023-08-31 15:29:00,0.00771348
2023-08-31 15:28:00,0.00772115
2023-08-31 15:27:00,0.00771548
2023-08-31 15:26:00,0.00771815
2023-08-31 15:25:00,0.00771815
2023-08-31 15:24:00,0.00772215
2023-08-31 15:23:00,0.00772932
2023-08-31 15:22:00,0.00773948
2023-08-31 15:21:00,0.00774782
2023-08-31 15:20:00,0.00774832
2023-08-31 15:19:00,0.00775732
2023-08-31 15:18:00,0.00776715
2023-08-31 15:17:00,0.00777348
2023-08-31 15:16:00,0.00776915
2023-08-31 15:15:00,0.00776915
2023-08-31 15:14:00,0.00776615
2023-08-31 15:13:00,0.00776448
2023-08-31 15:12:00,0.00776115
2023-08-31 15:11:00,0.00775765
2023-08-31 15:10:00,0.00775765
2023-08-31 15:09:00,0.00775432
2023-08-31 15:08:00,0.00775248
2023-08-31 15:07:00,0.00774998
2023-08-31 15:06:00,0.00775782
2023-08-31 15:05:00,0.00775782
2023-08-31 15:04:00,0.00776382
2023-08-31 15:03:00,0.00776115
2023-08-31 15:02:00,0.00776648
2023-08-31 15:01:00,0.00776298
2023-08-31 15:00:00,0.00776298
2023-08-31 14:59:00,0.00776898
2023-08-31 14:58:00,0.00776465
2023-08-31 14:57:00,0.00776332
2023-08-31 14:56:00,0.00775548
2023-08-31 14:55:00,0.00775548
2023-08-31 14:54:00,0.00775815
2023-08-31 14:53:00,0.00776348
2023-08-31 14:52:00,0.00776715
2023-08-31 14:51:00,0.00776115
2023-08-31 14:50:00,0.00776115
2023-08-31 14:49:00,0.00775248
2023-08-31 14:48:00,0.00774848
2023-08-31 14:47:00,0.00773348
2023-08-31 14:46:00,0.00772232
2023-08-31 14:45:00,0.00772232
2023-08-31 14:44:00,0.00772748
2023-08-31 14:43:00,0.00772032
2023-08-31 14:42:00,0.00771965
2023-08-31 14:41:00,0.00771615
2023-08-31 14:40:00,0.00771615
2023-08-31 14:39:00,0.00771198
2023-08-31 14:38:00,0.00771532
2023-08-31 14:37:00,0.00771582
2023-08-31 14:36:00,0.00771732
2023-08-31 14:35:00,0.00771732
2023-08-31 14:34:00,0.00771548
2023-08-31 14:33:00,0.00771065
2023-08-31 14:32:00,0.00771682
2023-08-31 14:31:00,0.00771932
2023-08-31 14:30:00,0.00771932
2023-08-31 14:29:00,0.00771365
2023-08-31 14:28:00,0.00771532
2023-08-31 14:27:00,0.00771015
2023-08-31 14:26:00,0.00771015
2023-08-31 14:25:00,0.00771282
2023-08-31 14:24:00,0.00771915
2023-08-31 14:23:00,0.00772432
2023-08-31 14:22:00,0.00770598
2023-08-31 14:21:00,0.00770748
2023-08-31 14:20:00,0.00770115
2023-08-31 14:19:00,0.00770182
2023-08-31 14:18:00,0.00770582
2023-08-31 14:17:00,0.00770915
2023-08-31 14:16:00,0.00771015
2023-08-31 14:15:00,0.00771682
2023-08-31 14:14:00,0.00772332
2023-08-31 14:13:00,0.00772432
2023-08-31 14:12:00,0.00771865
2023-08-31 14:11:00,0.00771865
2023-08-31 14:10:00,0.00772698
2023-08-31 14:09:00,0.00772732
2023-08-31 14:08:00,0.00773315
2023-08-31 14:07:00,0.00773965
2023-08-31 14:06:00,0.00773965
2023-08-31 14:05:00,0.00775165
2023-08-31 14:04:00,0.00775515
2023-08-31 14:03:00,0.00775598
2023-08-31 14:02:00,0.00776015
2023-08-31 14:01:00,0.00776015
2023-08-31 14:00:00,0.00776115
2023-08-31 13:59:00,0.00776365
2023-08-31 13:58:00,0.00776832
2023-08-31 13:57:00,0.00777298
2023-08-31 13:56:00,0.00777315
2023-08-31 13:55:00,0.00777032
2023-08-31 13:54:00,0.00777298
2023-08-31 13:53:00,0.00777732
2023-08-31 13:52:00,0.00778282
2023-08-31 13:51:00,0.00778448
2023-08-31 13:50:00,0.00779648
2023-08-31 13:49:00,0.00779598
2023-08-31 13:48:00,0.00779032
2023-08-31 13:47:00,0.00778632
2023-08-31 13:46:00,0.00778632
2023-08-31 13:45:00,0.00778348
2023-08-31 13:44:00,0.00778065
2023-08-31 13:43:00,0.00779298
2023-08-31 13:42:00,0.00780082
2023-08-31 13:41:00,0.00780315
2023-08-31 13:40:00,0.00779815
2023-08-31 13:39:00,0.00779182
2023-08-31 13:38:00,0.00778415
2023-08-31 13:37:00,0.00777932
2023-08-31 13:36:00,0.00778148
2023-08-31 13:35:00,0.00778132
2023-08-31 13:34:00,0.00777815
2023-08-31 13:33:00,0.00777432
2023-08-31 13:32:00,0.00778032
2023-08-31 13:31:00,0.00778032
2023-08-31 13:30:00,0.00777598
2023-08-31 13:29:00,0.00776898
2023-08-31 13:28:00,0.00777582
2023-08-31 13:27:00,0.00777848
2023-08-31 13:26:00,0.00777882
2023-08-31 13:25:00,0.00777132
2023-08-31 13:24:00,0.00776082
2023-08-31 13:23:00,0.00775515
2023-08-31 13:22:00,0.00775182
2023-08-31 13:21:00,0.00775198
2023-08-31 13:20:00,0.00775815
2023-08-31 13:19:00,0.00775782
2023-08-31 13:18:00,0.00775648
2023-08-31 13:17:00,0.00775565
2023-08-31 13:16:00,0.00775798
2023-08-31 13:15:00,0.00775682
2023-08-31 13:14:00,0.00775382
2023-08-31 13:13:00,0.00774932
2023-08-31 13:12:00,0.00774948
2023-08-31 13:11:00,0.00774215
2023-08-31 13:10:00,0.00773548
2023-08-31 13:09:00,0.00772765
2023-08-31 13:08:00,0.00771915
2023-08-31 13:07:00,0.00772032
2023-08-31 13:06:00,0.00771965
2023-08-31 13:05:00,0.00771898
2023-08-31 13:04:00,0.00772282
2023-08-31 13:03:00,0.00772865
2023-08-31 13:02:00,0.00772898
2023-08-31 13:01:00,0.00773098
2023-08-31 13:00:00,0.00773432
2023-08-31 12:59:00,0.00773715
2023-08-31 12:58:00,0.00773715
2023-08-31 12:57:00,0.00773882
2023-08-31 12:56:00,0.00774298
2023-08-31 12:55:00,0.00773932
2023-08-31 12:54:00,0.00773798
2023-08-31 12:53:00,0.00773798
2023-08-31 12:52:00,0.00773282
2023-08-31 12:51:00,0.00772815
2023-08-31 12:50:00,0.00773015
2023-08-31 12:49:00,0.00773265
2023-08-31 12:48:00,0.00773748
2023-08-31 12:47:00,0.00774465
2023-08-31 12:46:00,0.00773948
2023-08-31 12:45:00,0.00773948
2023-08-31 12:44:00,0.00774165
2023-08-31 12:43:00,0.00774298
2023-08-31 12:42:00,0.00774832
2023-08-31 12:41:00,0.00774365
2023-08-31 12:40:00,0.00774565
2023-08-31 12:39:00,0.00775232
2023-08-31 12:38:00,0.00775932
2023-08-31 12:37:00,0.00777815
2023-08-31 12:36:00,0.00778448
2023-08-31 12:35:00,0.00779132
2023-08-31 12:34:00,0.00778782
2023-08-31 12:33:00,0.00778732
2023-08-31 12:32:00,0.00779648
2023-08-31 12:31:00,0.00780098
2023-08-31 12:30:00,0.00780382
2023-08-31 12:29:00,0.00781765
2023-08-31 12:28:00,0.00782582
2023-08-31 12:27:00,0.00783332
2023-08-31 12:26:00,0.00783865
2023-08-31 12:25:00,0.00783948
2023-08-31 12:24:00,0.00784448
2023-08-31 12:23:00,0.00783848
2023-08-31 12:22:00,0.00783165
2023-08-31 12:21:00,0.00783082
2023-08-31 12:20:00,0.00784448
2023-08-31 12:19:00,0.00785198
2023-08-31 12:18:00,0.00786765
2023-08-31 12:17:00,0.00789148
2023-08-31 12:16:00,0.00790798
2023-08-31 12:15:00,0.00791365
2023-08-31 12:14:00,0.00791882
2023-08-31 12:13:00,0.00791715
2023-08-31 12:12:00,0.00792598
2023-08-31 12:11:00,0.00792898
2023-08-31 12:10:00,0.00793965
2023-08-31 12:09:00,0.00794498
2023-08-31 12:08:00,0.00794932
2023-08-31 12:07:00,0.00794582
2023-08-31 12:06:00,0.00794982
2023-08-31 12:05:00,0.00795132
2023-08-31 12:04:00,0.00795548
2023-08-31 12:03:00,0.00795215
2023-08-31 12:02:00,0.00799998
2023-08-31 12:01:00,0.00802215
2023-08-31 12:00:00,0.00802848
2023-08-31 11:59:00,0.00788432
2023-08-31 11:58:00,0.00790148
