datetime,sigai
2023-04-30 22:26:00,0.00343358
2023-04-30 22:25:00,0.00342841
2023-04-30 22:24:00,0.00342308
2023-04-30 22:23:00,0.00342308
2023-04-30 22:22:00,0.00342258
2023-04-30 22:21:00,0.00342841
2023-04-30 22:20:00,0.00342175
2023-04-30 22:19:00,0.00342175
2023-04-30 22:18:00,0.00341341
2023-04-30 22:17:00,0.00340458
2023-04-30 22:16:00,0.00340375
2023-04-30 22:15:00,0.00340775
2023-04-30 22:14:00,0.00340775
2023-04-30 22:13:00,0.00340625
2023-04-30 22:12:00,0.00340608
2023-04-30 22:11:00,0.00341225
2023-04-30 22:10:00,0.00341225
2023-04-30 22:09:00,0.00341291
2023-04-30 22:08:00,0.00341775
2023-04-30 22:07:00,0.00341875
2023-04-30 22:06:00,0.00341875
2023-04-30 22:05:00,0.00341341
2023-04-30 22:04:00,0.00340708
2023-04-30 22:03:00,0.00340708
2023-04-30 22:02:00,0.00340708
2023-04-30 22:01:00,0.00341891
2023-04-30 22:00:00,0.00341891
2023-04-30 21:59:00,0.00343108
2023-04-30 21:58:00,0.00343108
2023-04-30 21:57:00,0.00343108
2023-04-30 21:56:00,0.00344008
2023-04-30 21:55:00,0.00343591
2023-04-30 21:54:00,0.00342175
2023-04-30 21:53:00,0.00342175
2023-04-30 21:52:00,0.00342008
2023-04-30 21:51:00,0.00341858
2023-04-30 21:50:00,0.00341725
2023-04-30 21:49:00,0.00341725
2023-04-30 21:48:00,0.00343491
2023-04-30 21:47:00,0.00342691
2023-04-30 21:46:00,0.00341758
2023-04-30 21:45:00,0.00341141
2023-04-30 21:44:00,0.00341141
2023-04-30 21:43:00,0.00342291
2023-04-30 21:42:00,0.00343575
2023-04-30 21:41:00,0.00343391
2023-04-30 21:40:00,0.00343391
2023-04-30 21:39:00,0.00344675
2023-04-30 21:38:00,0.00345391
2023-04-30 21:37:00,0.00347975
2023-04-30 21:36:00,0.00347975
2023-04-30 21:35:00,0.00348725
2023-04-30 21:34:00,0.00349425
2023-04-30 21:33:00,0.00348475
2023-04-30 21:32:00,0.00350091
2023-04-30 21:31:00,0.00350091
2023-04-30 21:30:00,0.00349841
2023-04-30 21:29:00,0.00348675
2023-04-30 21:28:00,0.00347108
2023-04-30 21:27:00,0.00345441
2023-04-30 21:26:00,0.00344658
2023-04-30 21:25:00,0.00341325
2023-04-30 21:24:00,0.00340425
2023-04-30 21:23:00,0.00340425
2023-04-30 21:22:00,0.00338525
2023-04-30 21:21:00,0.00338541
2023-04-30 21:20:00,0.00338108
2023-04-30 21:19:00,0.00335892
2023-04-30 21:18:00,0.00334225
2023-04-30 21:17:00,0.00332858
2023-04-30 21:16:00,0.00332575
2023-04-30 21:15:00,0.00331558
2023-04-30 21:14:00,0.00331558
2023-04-30 21:13:00,0.00331791
2023-04-30 21:12:00,0.00330825
2023-04-30 21:11:00,0.00332208
2023-04-30 21:10:00,0.00330541
2023-04-30 21:09:00,0.00331325
2023-04-30 21:08:00,0.00327858
2023-04-30 21:07:00,0.00327241
2023-04-30 21:06:00,0.00328658
2023-04-30 21:05:00,0.00326991
2023-04-30 21:04:00,0.00328341
2023-04-30 21:03:00,0.00328841
2023-04-30 21:02:00,0.00327091
2023-04-30 21:01:00,0.00327091
2023-04-30 21:00:00,0.00327925
2023-04-30 20:59:00,0.00328691
2023-04-30 20:58:00,0.00330591
2023-04-30 20:57:00,0.00332258
2023-04-30 20:56:00,0.00332758
2023-04-30 20:55:00,0.00333858
2023-04-30 20:54:00,0.00334491
2023-04-30 20:53:00,0.00335058
2023-04-30 20:52:00,0.00336725
2023-04-30 20:51:00,0.00337558
2023-04-30 20:50:00,0.00337058
2023-04-30 20:49:00,0.00334375
2023-04-30 20:48:00,0.00336041
2023-04-30 20:47:00,0.00336041
2023-04-30 20:46:00,0.00338225
2023-04-30 20:45:00,0.00339341
2023-04-30 20:44:00,0.00339741
2023-04-30 20:43:00,0.00339741
2023-04-30 20:42:00,0.00337591
2023-04-30 20:41:00,0.00335541
2023-04-30 20:40:00,0.00335541
2023-04-30 20:39:00,0.00333941
2023-04-30 20:38:00,0.00334025
2023-04-30 20:37:00,0.00333758
2023-04-30 20:36:00,0.00334191
2023-04-30 20:35:00,0.00335858
2023-04-30 20:34:00,0.00334675
2023-04-30 20:33:00,0.00336808
2023-04-30 20:32:00,0.00336425
2023-04-30 20:31:00,0.00334758
2023-04-30 20:30:00,0.00334658
2023-04-30 20:29:00,0.00336575
2023-04-30 20:28:00,0.00335075
2023-04-30 20:27:00,0.00335675
2023-04-30 20:26:00,0.00334008
2023-04-30 20:25:00,0.00335525
2023-04-30 20:24:00,0.00334308
2023-04-30 20:23:00,0.00335075
2023-04-30 20:22:00,0.00333408
2023-04-30 20:21:00,0.00332325
2023-04-30 20:20:00,0.00333875
2023-04-30 20:19:00,0.00333425
2023-04-30 20:18:00,0.00331758
2023-04-30 20:17:00,0.00332091
2023-04-30 20:16:00,0.00333758
2023-04-30 20:15:00,0.00334975
2023-04-30 20:14:00,0.00332158
2023-04-30 20:13:00,0.00332158
2023-04-30 20:12:00,0.00332592
2023-04-30 20:11:00,0.00331541
2023-04-30 20:10:00,0.00333691
2023-04-30 20:09:00,0.00333691
2023-04-30 20:08:00,0.00335291
2023-04-30 20:07:00,0.00337425
2023-04-30 20:06:00,0.00337475
2023-04-30 20:05:00,0.00339908
2023-04-30 20:04:00,0.00341575
2023-04-30 20:03:00,0.00346141
2023-04-30 20:02:00,0.00348891
2023-04-30 20:01:00,0.00350925
2023-04-30 20:00:00,0.00350925
2023-04-30 19:59:00,0.00646692
2023-04-30 19:58:00,0.00646475
2023-04-30 19:57:00,0.00649858
2023-04-30 19:56:00,0.00651525
2023-04-30 19:55:00,0.00655425
2023-04-30 19:54:00,0.00655425
2023-04-30 19:53:00,0.00658608
2023-04-30 19:52:00,0.00660958
2023-04-30 19:51:00,0.00660958
2023-04-30 19:50:00,0.00666175
2023-04-30 19:49:00,0.00668875
2023-04-30 19:48:00,0.00668875
2023-04-30 19:47:00,0.00668875
2023-04-30 19:46:00,0.00669242
2023-04-30 19:45:00,0.00672392
2023-04-30 19:44:00,0.00673208
2023-04-30 19:43:00,0.00674875
2023-04-30 19:42:00,0.00675908
2023-04-30 19:41:00,0.00679158
2023-04-30 19:40:00,0.00678925
2023-04-30 19:39:00,0.00681475
2023-04-30 19:38:00,0.00681475
2023-04-30 19:37:00,0.00681958
2023-04-30 19:36:00,0.00685491
2023-04-30 19:35:00,0.00688825
2023-04-30 19:34:00,0.00689891
2023-04-30 19:33:00,0.00689891
2023-04-30 19:32:00,0.00690792
2023-04-30 19:31:00,0.00690792
2023-04-30 19:30:00,0.00692058
2023-04-30 19:29:00,0.00692058
2023-04-30 19:28:00,0.00693675
2023-04-30 19:27:00,0.00693675
2023-04-30 19:26:00,0.00694708
2023-04-30 19:25:00,0.00694708
2023-04-30 19:24:00,0.00695192
2023-04-30 19:23:00,0.00694625
2023-04-30 19:22:00,0.00693375
2023-04-30 19:21:00,0.00693775
2023-04-30 19:20:00,0.00693775
2023-04-30 19:19:00,0.00696442
2023-04-30 19:18:00,0.00696125
2023-04-30 19:17:00,0.00695141
2023-04-30 19:16:00,0.00695141
2023-04-30 19:15:00,0.00694842
2023-04-30 19:14:00,0.00693692
2023-04-30 19:13:00,0.00693608
2023-04-30 19:12:00,0.00693425
2023-04-30 19:11:00,0.00693425
2023-04-30 19:10:00,0.00692592
2023-04-30 19:09:00,0.00692008
2023-04-30 19:08:00,0.00693775
2023-04-30 19:07:00,0.00693958
2023-04-30 19:06:00,0.00693508
2023-04-30 19:05:00,0.00692425
2023-04-30 19:04:00,0.00691025
2023-04-30 19:03:00,0.00691025
2023-04-30 19:02:00,0.00689258
2023-04-30 19:01:00,0.00687558
2023-04-30 19:00:00,0.00686175
2023-04-30 18:59:00,0.00686175
2023-04-30 18:58:00,0.00685092
2023-04-30 18:57:00,0.00683508
2023-04-30 18:56:00,0.00683425
2023-04-30 18:55:00,0.00683425
2023-04-30 18:54:00,0.00683058
2023-04-30 18:53:00,0.00683325
2023-04-30 18:52:00,0.00681908
2023-04-30 18:51:00,0.00680775
2023-04-30 18:50:00,0.00680775
2023-04-30 18:49:00,0.00679542
2023-04-30 18:48:00,0.00678442
2023-04-30 18:47:00,0.00678775
2023-04-30 18:46:00,0.00678775
2023-04-30 18:45:00,0.00679092
2023-04-30 18:44:00,0.00679675
2023-04-30 18:43:00,0.00679108
2023-04-30 18:42:00,0.00679208
2023-04-30 18:41:00,0.00679208
2023-04-30 18:40:00,0.00679208
2023-04-30 18:39:00,0.00677942
2023-04-30 18:38:00,0.00677192
2023-04-30 18:37:00,0.00677192
2023-04-30 18:36:00,0.00676525
2023-04-30 18:35:00,0.00675692
2023-04-30 18:34:00,0.00674975
2023-04-30 18:33:00,0.00676125
2023-04-30 18:32:00,0.00676125
2023-04-30 18:31:00,0.00676325
2023-04-30 18:30:00,0.00676492
2023-04-30 18:29:00,0.00676858
2023-04-30 18:28:00,0.00676858
2023-04-30 18:27:00,0.00677108
2023-04-30 18:26:00,0.00675875
2023-04-30 18:25:00,0.00675875
2023-04-30 18:24:00,0.00675875
2023-04-30 18:23:00,0.00675958
2023-04-30 18:22:00,0.00676108
2023-04-30 18:21:00,0.00676475
2023-04-30 18:20:00,0.00675742
2023-04-30 18:19:00,0.00675742
2023-04-30 18:18:00,0.00674925
2023-04-30 18:17:00,0.00674125
2023-04-30 18:16:00,0.00674275
2023-04-30 18:15:00,0.00674275
2023-04-30 18:14:00,0.00674008
2023-04-30 18:13:00,0.00673058
2023-04-30 18:12:00,0.00672475
2023-04-30 18:11:00,0.00671458
2023-04-30 18:10:00,0.00671458
2023-04-30 18:09:00,0.00670842
2023-04-30 18:08:00,0.00670458
2023-04-30 18:07:00,0.00670125
2023-04-30 18:06:00,0.00670125
2023-04-30 18:05:00,0.00669742
2023-04-30 18:04:00,0.00669292
2023-04-30 18:03:00,0.00668392
2023-04-30 18:02:00,0.00668392
2023-04-30 18:01:00,0.00668208
2023-04-30 18:00:00,0.00668775
2023-04-30 17:59:00,0.00669392
2023-04-30 17:58:00,0.00669958
2023-04-30 17:57:00,0.00669958
2023-04-30 17:56:00,0.00669792
2023-04-30 17:55:00,0.00669342
2023-04-30 17:54:00,0.00669175
2023-04-30 17:53:00,0.00669175
2023-04-30 17:52:00,0.00669992
2023-04-30 17:51:00,0.00670358
2023-04-30 17:50:00,0.00670225
2023-04-30 17:49:00,0.00670225
2023-04-30 17:48:00,0.00670208
2023-04-30 17:47:00,0.00670025
2023-04-30 17:46:00,0.00669458
2023-04-30 17:45:00,0.00670458
2023-04-30 17:44:00,0.00670458
2023-04-30 17:43:00,0.00671092
2023-04-30 17:42:00,0.00671492
2023-04-30 17:41:00,0.00671925
2023-04-30 17:40:00,0.00671925
2023-04-30 17:39:00,0.00672392
2023-04-30 17:38:00,0.00672525
2023-04-30 17:37:00,0.00673075
2023-04-30 17:36:00,0.00673892
2023-04-30 17:35:00,0.00673892
2023-04-30 17:34:00,0.00674492
2023-04-30 17:33:00,0.00673658
2023-04-30 17:32:00,0.00673375
2023-04-30 17:31:00,0.00673375
2023-04-30 17:30:00,0.00673758
2023-04-30 17:29:00,0.00674058
2023-04-30 17:28:00,0.00675358
2023-04-30 17:27:00,0.00675358
2023-04-30 17:26:00,0.00675358
2023-04-30 17:25:00,0.00675142
2023-04-30 17:24:00,0.00675925
2023-04-30 17:23:00,0.00676125
2023-04-30 17:22:00,0.00676125
2023-04-30 17:21:00,0.00676708
2023-04-30 17:20:00,0.00676292
2023-04-30 17:19:00,0.00676525
2023-04-30 17:18:00,0.00676525
2023-04-30 17:17:00,0.00675742
2023-04-30 17:16:00,0.00674792
2023-04-30 17:15:00,0.00673975
2023-04-30 17:14:00,0.00673975
2023-04-30 17:13:00,0.00673692
2023-04-30 17:12:00,0.00672925
2023-04-30 17:11:00,0.00672492
2023-04-30 17:10:00,0.00671525
2023-04-30 17:09:00,0.00671508
2023-04-30 17:08:00,0.00671675
2023-04-30 17:07:00,0.00672425
2023-04-30 17:06:00,0.00673325
2023-04-30 17:05:00,0.00673325
2023-04-30 17:04:00,0.00674475
2023-04-30 17:03:00,0.00674508
2023-04-30 17:02:00,0.00673992
2023-04-30 17:01:00,0.00673492
2023-04-30 17:00:00,0.00673508
2023-04-30 16:59:00,0.00673625
2023-04-30 16:58:00,0.00674358
2023-04-30 16:57:00,0.00674175
2023-04-30 16:56:00,0.00674175
2023-04-30 16:55:00,0.00674242
2023-04-30 16:54:00,0.00674525
2023-04-30 16:53:00,0.00674575
2023-04-30 16:52:00,0.00674558
2023-04-30 16:51:00,0.00675208
2023-04-30 16:50:00,0.00675225
2023-04-30 16:49:00,0.00674325
2023-04-30 16:48:00,0.00674325
2023-04-30 16:47:00,0.00674325
2023-04-30 16:46:00,0.00673292
2023-04-30 16:45:00,0.00672575
2023-04-30 16:44:00,0.00672308
2023-04-30 16:43:00,0.00672308
2023-04-30 16:42:00,0.00671975
2023-04-30 16:41:00,0.00671242
2023-04-30 16:40:00,0.00671042
2023-04-30 16:39:00,0.00670825
2023-04-30 16:38:00,0.00670825
2023-04-30 16:37:00,0.00670308
2023-04-30 16:36:00,0.00669642
2023-04-30 16:35:00,0.00670058
2023-04-30 16:34:00,0.00670058
2023-04-30 16:33:00,0.00670225
2023-04-30 16:32:00,0.00669342
2023-04-30 16:31:00,0.00668642
2023-04-30 16:30:00,0.00668642
2023-04-30 16:29:00,0.00668158
2023-04-30 16:28:00,0.00668242
2023-04-30 16:27:00,0.00668442
2023-04-30 16:26:00,0.00668008
2023-04-30 16:25:00,0.00668008
2023-04-30 16:24:00,0.00667842
2023-04-30 16:23:00,0.00670042
2023-04-30 16:22:00,0.00669958
2023-04-30 16:21:00,0.00669958
2023-04-30 16:20:00,0.00669258
2023-04-30 16:19:00,0.00669842
2023-04-30 16:18:00,0.00670025
2023-04-30 16:17:00,0.00670025
2023-04-30 16:16:00,0.00671375
2023-04-30 16:15:00,0.00670075
2023-04-30 16:14:00,0.00669692
2023-04-30 16:13:00,0.00671192
2023-04-30 16:12:00,0.00671208
2023-04-30 16:11:00,0.00671942
2023-04-30 16:10:00,0.00673075
2023-04-30 16:09:00,0.00673308
2023-04-30 16:08:00,0.00673308
2023-04-30 16:07:00,0.00673575
2023-04-30 16:06:00,0.00673725
2023-04-30 16:05:00,0.00673925
2023-04-30 16:04:00,0.00673925
2023-04-30 16:03:00,0.00672625
2023-04-30 16:02:00,0.00672608
2023-04-30 16:01:00,0.00670908
2023-04-30 16:00:00,0.00669308
2023-04-30 15:59:00,0.00815813
2023-04-30 15:58:00,0.00816146
2023-04-30 15:57:00,0.00815363
2023-04-30 15:56:00,0.00815179
2023-04-30 15:55:00,0.00815179
2023-04-30 15:54:00,0.00814579
2023-04-30 15:53:00,0.00813713
2023-04-30 15:52:00,0.00812663
2023-04-30 15:51:00,0.00813529
2023-04-30 15:50:00,0.00813529
2023-04-30 15:49:00,0.00814496
2023-04-30 15:48:00,0.00814996
2023-04-30 15:47:00,0.00814979
2023-04-30 15:46:00,0.00814979
2023-04-30 15:45:00,0.00814579
2023-04-30 15:44:00,0.00814529
2023-04-30 15:43:00,0.00813946
2023-04-30 15:42:00,0.00813946
2023-04-30 15:41:00,0.00813429
2023-04-30 15:40:00,0.00811296
2023-04-30 15:39:00,0.00810629
2023-04-30 15:38:00,0.00809779
2023-04-30 15:37:00,0.00809779
2023-04-30 15:36:00,0.00809313
2023-04-30 15:35:00,0.00808279
2023-04-30 15:34:00,0.00807196
2023-04-30 15:33:00,0.00807196
2023-04-30 15:32:00,0.00806279
2023-04-30 15:31:00,0.00805679
2023-04-30 15:30:00,0.00803063
2023-04-30 15:29:00,0.00803063
2023-04-30 15:28:00,0.00801946
2023-04-30 15:27:00,0.00801096
2023-04-30 15:26:00,0.00795913
2023-04-30 15:25:00,0.00795913
2023-04-30 15:24:00,0.00795913
2023-04-30 15:23:00,0.00795713
2023-04-30 15:22:00,0.00794196
2023-04-30 15:21:00,0.00794496
2023-04-30 15:20:00,0.00794496
2023-04-30 15:19:00,0.00793246
2023-04-30 15:18:00,0.00788913
2023-04-30 15:17:00,0.00784063
2023-04-30 15:16:00,0.00783879
2023-04-30 15:15:00,0.00783529
2023-04-30 15:14:00,0.00782413
2023-04-30 15:13:00,0.00782029
2023-04-30 15:12:00,0.00781346
2023-04-30 15:11:00,0.00781346
2023-04-30 15:10:00,0.00780496
2023-04-30 15:09:00,0.00779996
2023-04-30 15:08:00,0.00780513
2023-04-30 15:07:00,0.00780513
2023-04-30 15:06:00,0.00780513
2023-04-30 15:05:00,0.00780813
2023-04-30 15:04:00,0.00779763
2023-04-30 15:03:00,0.00777696
2023-04-30 15:02:00,0.00777696
2023-04-30 15:01:00,0.00774779
2023-04-30 15:00:00,0.00774079
2023-04-30 14:59:00,0.00775263
2023-04-30 14:58:00,0.00775263
2023-04-30 14:57:00,0.00775146
2023-04-30 14:56:00,0.00774396
2023-04-30 14:55:00,0.00774363
2023-04-30 14:54:00,0.00774363
2023-04-30 14:53:00,0.00774246
2023-04-30 14:52:00,0.00774479
2023-04-30 14:51:00,0.00773646
2023-04-30 14:50:00,0.00773646
2023-04-30 14:49:00,0.00773496
2023-04-30 14:48:00,0.00773163
2023-04-30 14:47:00,0.00772496
2023-04-30 14:46:00,0.00773846
2023-04-30 14:45:00,0.00773846
2023-04-30 14:44:00,0.00774463
2023-04-30 14:43:00,0.00773929
2023-04-30 14:42:00,0.00774463
2023-04-30 14:41:00,0.00774463
2023-04-30 14:40:00,0.00774346
2023-04-30 14:39:00,0.00771296
2023-04-30 14:38:00,0.00769846
2023-04-30 14:37:00,0.00769846
2023-04-30 14:36:00,0.00769013
2023-04-30 14:35:00,0.00768879
2023-04-30 14:34:00,0.00768579
2023-04-30 14:33:00,0.00767429
2023-04-30 14:32:00,0.00767429
2023-04-30 14:31:00,0.00766363
2023-04-30 14:30:00,0.00765213
2023-04-30 14:29:00,0.00765163
2023-04-30 14:28:00,0.00765163
2023-04-30 14:27:00,0.00764063
2023-04-30 14:26:00,0.00763213
2023-04-30 14:25:00,0.00762546
2023-04-30 14:24:00,0.00762329
2023-04-30 14:23:00,0.00762329
2023-04-30 14:22:00,0.00762163
2023-04-30 14:21:00,0.00761763
2023-04-30 14:20:00,0.00761829
2023-04-30 14:19:00,0.00761829
2023-04-30 14:18:00,0.00762213
2023-04-30 14:17:00,0.00763663
2023-04-30 14:16:00,0.00765129
2023-04-30 14:15:00,0.00766463
2023-04-30 14:14:00,0.00766463
2023-04-30 14:13:00,0.00767129
2023-04-30 14:12:00,0.00767813
2023-04-30 14:11:00,0.00769863
2023-04-30 14:10:00,0.00771063
2023-04-30 14:09:00,0.00771063
2023-04-30 14:08:00,0.00772513
2023-04-30 14:07:00,0.00775979
2023-04-30 14:06:00,0.00775979
2023-04-30 14:05:00,0.00775979
2023-04-30 14:04:00,0.00778046
2023-04-30 14:03:00,0.00778046
2023-04-30 14:02:00,0.00779096
2023-04-30 14:01:00,0.00779096
2023-04-30 14:00:00,0.00780179
2023-04-30 13:59:00,0.00780746
2023-04-30 13:58:00,0.00782379
2023-04-30 13:57:00,0.00782379
2023-04-30 13:56:00,0.00783396
2023-04-30 13:55:00,0.00784463
2023-04-30 13:54:00,0.00784813
2023-04-30 13:53:00,0.00784813
2023-04-30 13:52:00,0.00785996
2023-04-30 13:51:00,0.00786313
2023-04-30 13:50:00,0.00786079
2023-04-30 13:49:00,0.00786679
2023-04-30 13:48:00,0.00786679
2023-04-30 13:47:00,0.00786679
2023-04-30 13:46:00,0.00787029
2023-04-30 13:45:00,0.00787096
2023-04-30 13:44:00,0.00787096
2023-04-30 13:43:00,0.00787596
2023-04-30 13:42:00,0.00788496
2023-04-30 13:41:00,0.00788496
2023-04-30 13:40:00,0.00788496
2023-04-30 13:39:00,0.00788996
2023-04-30 13:38:00,0.00788746
2023-04-30 13:37:00,0.00789229
2023-04-30 13:36:00,0.00789229
2023-04-30 13:35:00,0.00789229
2023-04-30 13:34:00,0.00789913
2023-04-30 13:33:00,0.00791396
2023-04-30 13:32:00,0.00792729
2023-04-30 13:31:00,0.00792729
2023-04-30 13:30:00,0.00793279
2023-04-30 13:29:00,0.00794163
2023-04-30 13:28:00,0.00795096
2023-04-30 13:27:00,0.00796196
2023-04-30 13:26:00,0.00796196
2023-04-30 13:25:00,0.00796163
2023-04-30 13:24:00,0.00795996
2023-04-30 13:23:00,0.00796396
2023-04-30 13:22:00,0.00796396
2023-04-30 13:21:00,0.00796913
2023-04-30 13:20:00,0.00798263
2023-04-30 13:19:00,0.00801013
2023-04-30 13:18:00,0.00801013
2023-04-30 13:17:00,0.00801013
2023-04-30 13:16:00,0.00802096
2023-04-30 13:15:00,0.00802779
2023-04-30 13:14:00,0.00803829
2023-04-30 13:13:00,0.00805329
2023-04-30 13:12:00,0.00805329
2023-04-30 13:11:00,0.00806696
2023-04-30 13:10:00,0.00806946
2023-04-30 13:09:00,0.00806946
2023-04-30 13:08:00,0.00807429
2023-04-30 13:07:00,0.00808163
2023-04-30 13:06:00,0.00807829
2023-04-30 13:05:00,0.00807829
2023-04-30 13:04:00,0.00807496
2023-04-30 13:03:00,0.00807446
2023-04-30 13:02:00,0.00808013
2023-04-30 13:01:00,0.00807796
2023-04-30 13:00:00,0.00807796
2023-04-30 12:59:00,0.00807963
2023-04-30 12:58:00,0.00807929
2023-04-30 12:57:00,0.00807329
2023-04-30 12:56:00,0.00807329
2023-04-30 12:55:00,0.00807329
2023-04-30 12:54:00,0.00807296
2023-04-30 12:53:00,0.00806996
2023-04-30 12:52:00,0.00807229
2023-04-30 12:51:00,0.00807229
2023-04-30 12:50:00,0.00806946
2023-04-30 12:49:00,0.00806879
2023-04-30 12:48:00,0.00806746
2023-04-30 12:47:00,0.00806746
2023-04-30 12:46:00,0.00806813
2023-04-30 12:45:00,0.00806746
2023-04-30 12:44:00,0.00806513
2023-04-30 12:43:00,0.00806513
2023-04-30 12:42:00,0.00806046
2023-04-30 12:41:00,0.00806546
2023-04-30 12:40:00,0.00806879
2023-04-30 12:39:00,0.00807146
2023-04-30 12:38:00,0.00807146
2023-04-30 12:37:00,0.00807029
2023-04-30 12:36:00,0.00807679
2023-04-30 12:35:00,0.00807679
2023-04-30 12:34:00,0.00807679
2023-04-30 12:33:00,0.00808079
2023-04-30 12:32:00,0.00808663
2023-04-30 12:31:00,0.00809446
2023-04-30 12:30:00,0.00810113
2023-04-30 12:29:00,0.00810113
2023-04-30 12:28:00,0.00809679
2023-04-30 12:27:00,0.00809013
2023-04-30 12:26:00,0.00809246
2023-04-30 12:25:00,0.00809246
2023-04-30 12:24:00,0.00810029
2023-04-30 12:23:00,0.00810079
2023-04-30 12:22:00,0.00810363
2023-04-30 12:21:00,0.00810363
2023-04-30 12:20:00,0.00811479
2023-04-30 12:19:00,0.00812479
2023-04-30 12:18:00,0.00811763
2023-04-30 12:17:00,0.00810663
2023-04-30 12:16:00,0.00810663
2023-04-30 12:15:00,0.00809829
2023-04-30 12:14:00,0.00808996
2023-04-30 12:13:00,0.00808529
2023-04-30 12:12:00,0.00808529
2023-04-30 12:11:00,0.00808996
2023-04-30 12:10:00,0.00811079
2023-04-30 12:09:00,0.00811079
2023-04-30 12:08:00,0.00812079
2023-04-30 12:07:00,0.00812079
2023-04-30 12:06:00,0.00812413
2023-04-30 12:05:00,0.00812563
2023-04-30 12:04:00,0.00813246
2023-04-30 12:03:00,0.00813246
2023-04-30 12:02:00,0.00813129
2023-04-30 12:01:00,0.00812879
2023-04-30 12:00:00,0.00812463
2023-04-30 11:59:00,0.00654129
2023-04-30 11:58:00,0.00654113
2023-04-30 11:57:00,0.00654329
2023-04-30 11:56:00,0.00654646
2023-04-30 11:55:00,0.00654263
2023-04-30 11:54:00,0.00654263
2023-04-30 11:53:00,0.00653879
2023-04-30 11:52:00,0.00652596
2023-04-30 11:51:00,0.00652196
2023-04-30 11:50:00,0.00652196
2023-04-30 11:49:00,0.00650846
2023-04-30 11:48:00,0.00650846
2023-04-30 11:47:00,0.00650529
2023-04-30 11:46:00,0.00650529
