datetime,Sigai
2023-11-01 00:00:00,0.0116146
2023-10-31 23:59:00,0.0108317
2023-10-31 23:58:00,0.01080969
2023-10-31 23:57:00,0.01080336
2023-10-31 23:56:00,0.01079953
2023-10-31 23:55:00,0.01079469
2023-10-31 23:54:00,0.0107932
2023-10-31 23:53:00,0.01079153
2023-10-31 23:52:00,0.01079203
2023-10-31 23:51:00,0.01078719
2023-10-31 23:50:00,0.01078236
2023-10-31 23:49:00,0.0107762
2023-10-31 23:48:00,0.01077069
2023-10-31 23:47:00,0.01077153
2023-10-31 23:46:00,0.01077236
2023-10-31 23:45:00,0.01077403
2023-10-31 23:44:00,0.01077236
2023-10-31 23:43:00,0.01077119
2023-10-31 23:42:00,0.01077069
2023-10-31 23:41:00,0.0107692
2023-10-31 23:40:00,0.01076853
2023-10-31 23:39:00,0.01076786
2023-10-31 23:38:00,0.01076803
2023-10-31 23:37:00,0.01076819
2023-10-31 23:36:00,0.01076669
2023-10-31 23:35:00,0.01076369
2023-10-31 23:34:00,0.01076453
2023-10-31 23:33:00,0.01076603
2023-10-31 23:32:00,0.0107677
2023-10-31 23:31:00,0.01076386
2023-10-31 23:30:00,0.01076369
2023-10-31 23:29:00,0.01076286
2023-10-31 23:28:00,0.01076403
2023-10-31 23:27:00,0.01076436
2023-10-31 23:26:00,0.01076303
2023-10-31 23:25:00,0.01076319
2023-10-31 23:24:00,0.01076103
2023-10-31 23:23:00,0.01075786
2023-10-31 23:22:00,0.01075486
2023-10-31 23:21:00,0.01075086
2023-10-31 23:20:00,0.01074786
2023-10-31 23:19:00,0.01074719
2023-10-31 23:18:00,0.01074553
2023-10-31 23:17:00,0.01074453
2023-10-31 23:16:00,0.01074636
2023-10-31 23:15:00,0.01074569
2023-10-31 23:14:00,0.01074519
2023-10-31 23:13:00,0.01074636
2023-10-31 23:12:00,0.01075069
2023-10-31 23:11:00,0.0107532
2023-10-31 23:10:00,0.01075553
2023-10-31 23:09:00,0.01075686
2023-10-31 23:08:00,0.01075819
2023-10-31 23:07:00,0.01075669
2023-10-31 23:06:00,0.01075469
2023-10-31 23:05:00,0.01075269
2023-10-31 23:04:00,0.0107492
2023-10-31 23:03:00,0.01075019
2023-10-31 23:02:00,0.01074969
2023-10-31 23:01:00,0.01075253
2023-10-31 23:00:00,0.01075869
2023-10-31 22:59:00,0.01076586
2023-10-31 22:58:00,0.0107607
2023-10-31 22:57:00,0.01075486
2023-10-31 22:56:00,0.01074803
2023-10-31 22:55:00,0.01074419
2023-10-31 22:54:00,0.01074019
2023-10-31 22:53:00,0.01073786
2023-10-31 22:52:00,0.01073869
2023-10-31 22:51:00,0.01074153
2023-10-31 22:50:00,0.01074269
2023-10-31 22:49:00,0.01074053
2023-10-31 22:48:00,0.01074153
2023-10-31 22:47:00,0.01074369
2023-10-31 22:46:00,0.01074286
2023-10-31 22:45:00,0.01073736
2023-10-31 22:44:00,0.01073586
2023-10-31 22:43:00,0.01073436
2023-10-31 22:42:00,0.01072936
2023-10-31 22:41:00,0.01072219
2023-10-31 22:40:00,0.0107122
2023-10-31 22:39:00,0.01070403
2023-10-31 22:38:00,0.01069686
2023-10-31 22:37:00,0.01069086
2023-10-31 22:36:00,0.01068486
2023-10-31 22:35:00,0.01068069
2023-10-31 22:34:00,0.01067903
2023-10-31 22:33:00,0.01068036
2023-10-31 22:32:00,0.0106797
2023-10-31 22:31:00,0.01067853
2023-10-31 22:30:00,0.01067569
2023-10-31 22:29:00,0.01067103
2023-10-31 22:28:00,0.01066736
2023-10-31 22:27:00,0.01066353
2023-10-31 22:26:00,0.01065903
2023-10-31 22:25:00,0.01065303
2023-10-31 22:24:00,0.0106452
2023-10-31 22:23:00,0.01064069
2023-10-31 22:22:00,0.01063903
2023-10-31 22:21:00,0.01063669
2023-10-31 22:20:00,0.01063153
2023-10-31 22:19:00,0.01062953
2023-10-31 22:18:00,0.01062503
2023-10-31 22:17:00,0.01061986
2023-10-31 22:16:00,0.01061853
2023-10-31 22:15:00,0.0106167
2023-10-31 22:14:00,0.01061803
2023-10-31 22:13:00,0.01062086
2023-10-31 22:12:00,0.01062069
2023-10-31 22:11:00,0.0106232
2023-10-31 22:10:00,0.01062236
2023-10-31 22:09:00,0.01061703
2023-10-31 22:08:00,0.01061703
2023-10-31 22:07:00,0.01062253
2023-10-31 22:06:00,0.01062586
2023-10-31 22:05:00,0.01062503
2023-10-31 22:04:00,0.01062353
2023-10-31 22:03:00,0.01062019
2023-10-31 22:02:00,0.01062053
2023-10-31 22:01:00,0.01061653
2023-10-31 22:00:00,0.01061286
2023-10-31 21:59:00,0.01061086
2023-10-31 21:58:00,0.0106172
2023-10-31 21:57:00,0.01062303
2023-10-31 21:56:00,0.01062853
2023-10-31 21:55:00,0.01063036
2023-10-31 21:54:00,0.01062769
2023-10-31 21:53:00,0.0106282
2023-10-31 21:52:00,0.01062703
2023-10-31 21:51:00,0.01062619
2023-10-31 21:50:00,0.01062803
2023-10-31 21:49:00,0.0106302
2023-10-31 21:48:00,0.01063369
2023-10-31 21:47:00,0.01063686
2023-10-31 21:46:00,0.01064453
2023-10-31 21:45:00,0.01065036
2023-10-31 21:44:00,0.01064836
2023-10-31 21:43:00,0.01065086
2023-10-31 21:42:00,0.01065353
2023-10-31 21:41:00,0.01065453
2023-10-31 21:40:00,0.01065753
2023-10-31 21:39:00,0.01066036
2023-10-31 21:38:00,0.01066353
2023-10-31 21:37:00,0.01066586
2023-10-31 21:36:00,0.01067069
2023-10-31 21:35:00,0.0106717
2023-10-31 21:34:00,0.0106722
2023-10-31 21:33:00,0.01068136
2023-10-31 21:32:00,0.01068936
2023-10-31 21:31:00,0.0107127
2023-10-31 21:30:00,0.01071936
2023-10-31 21:29:00,0.01074153
2023-10-31 21:28:00,0.0107642
2023-10-31 21:27:00,0.01078903
2023-10-31 21:26:00,0.01081586
2023-10-31 21:25:00,0.01084336
2023-10-31 21:24:00,0.01086953
2023-10-31 21:23:00,0.01087686
2023-10-31 21:22:00,0.01092386
2023-10-31 21:21:00,0.01093553
2023-10-31 21:20:00,0.0109417
2023-10-31 21:19:00,0.01094236
2023-10-31 21:18:00,0.01094853
2023-10-31 21:17:00,0.01097169
2023-10-31 21:16:00,0.01097869
2023-10-31 21:15:00,0.01100486
2023-10-31 21:14:00,0.01101469
2023-10-31 21:13:00,0.01103936
2023-10-31 21:12:00,0.01105853
2023-10-31 21:11:00,0.01108036
2023-10-31 21:10:00,0.0110862
2023-10-31 21:09:00,0.0110902
2023-10-31 21:08:00,0.01109536
2023-10-31 21:07:00,0.01109953
2023-10-31 21:06:00,0.0111042
2023-10-31 21:05:00,0.01111086
2023-10-31 21:04:00,0.01111753
2023-10-31 21:03:00,0.01112186
2023-10-31 21:02:00,0.0111492
2023-10-31 21:01:00,0.01116003
2023-10-31 21:00:00,0.01118353
2023-10-31 20:59:00,0.0111892
2023-10-31 20:58:00,0.01119636
2023-10-31 20:57:00,0.01118486
2023-10-31 20:56:00,0.01119103
2023-10-31 20:55:00,0.01119203
2023-10-31 20:54:00,0.01119619
2023-10-31 20:53:00,0.0112042
2023-10-31 20:52:00,0.01119353
2023-10-31 20:51:00,0.01120036
2023-10-31 20:50:00,0.01121186
2023-10-31 20:49:00,0.01121936
2023-10-31 20:48:00,0.01122403
2023-10-31 20:47:00,0.01122536
2023-10-31 20:46:00,0.01121986
2023-10-31 20:45:00,0.01121953
2023-10-31 20:44:00,0.0112187
2023-10-31 20:43:00,0.01120203
2023-10-31 20:42:00,0.01120003
2023-10-31 20:41:00,0.01120286
2023-10-31 20:40:00,0.0112077
2023-10-31 20:39:00,0.01123153
2023-10-31 20:38:00,0.01125586
2023-10-31 20:37:00,0.01126419
2023-10-31 20:36:00,0.01129219
2023-10-31 20:35:00,0.01132303
2023-10-31 20:34:00,0.01133386
2023-10-31 20:33:00,0.01136153
2023-10-31 20:32:00,0.01137153
2023-10-31 20:31:00,0.01138136
2023-10-31 20:30:00,0.01140903
2023-10-31 20:29:00,0.01143253
2023-10-31 20:28:00,0.01143703
2023-10-31 20:27:00,0.0114557
2023-10-31 20:26:00,0.0114807
2023-10-31 20:25:00,0.0114917
2023-10-31 20:24:00,0.0115192
2023-10-31 20:23:00,0.0115277
2023-10-31 20:22:00,0.01153253
2023-10-31 20:21:00,0.0115182
2023-10-31 20:20:00,0.01154003
2023-10-31 20:19:00,0.0115452
2023-10-31 20:18:00,0.01153536
2023-10-31 20:17:00,0.01154186
2023-10-31 20:16:00,0.01155286
2023-10-31 20:15:00,0.01156703
2023-10-31 20:14:00,0.0115802
2023-10-31 20:13:00,0.01159053
2023-10-31 20:12:00,0.0116012
2023-10-31 20:11:00,0.01161353
2023-10-31 20:10:00,0.01162436
2023-10-31 20:09:00,0.0116547
2023-10-31 20:08:00,0.01167303
2023-10-31 20:07:00,0.01170403
2023-10-31 20:06:00,0.01171619
2023-10-31 20:05:00,0.01172919
2023-10-31 20:04:00,0.0117612
2023-10-31 20:03:00,0.01177269
2023-10-31 20:02:00,0.01177819
2023-10-31 20:01:00,0.01179703
2023-10-31 20:00:00,0.01180686
2023-10-31 19:59:00,0.01181636
2023-10-31 19:58:00,0.01080386
2023-10-31 19:57:00,0.01082919
2023-10-31 19:56:00,0.01083786
2023-10-31 19:55:00,0.0108267
2023-10-31 19:54:00,0.01084819
2023-10-31 19:53:00,0.01085253
2023-10-31 19:52:00,0.0108592
2023-10-31 19:51:00,0.01087086
2023-10-31 19:50:00,0.01086436
2023-10-31 19:49:00,0.0108722
2023-10-31 19:48:00,0.0108792
2023-10-31 19:47:00,0.01088803
2023-10-31 19:46:00,0.01090186
2023-10-31 19:45:00,0.0109352
2023-10-31 19:44:00,0.0109502
2023-10-31 19:43:00,0.01096253
2023-10-31 19:42:00,0.01097636
2023-10-31 19:41:00,0.01098803
2023-10-31 19:40:00,0.0109972
2023-10-31 19:39:00,0.01100536
2023-10-31 19:38:00,0.01101103
2023-10-31 19:37:00,0.0110207
2023-10-31 19:36:00,0.01103186
2023-10-31 19:35:00,0.01104403
2023-10-31 19:34:00,0.01105753
2023-10-31 19:33:00,0.01105236
2023-10-31 19:32:00,0.01106453
2023-10-31 19:31:00,0.01107736
2023-10-31 19:30:00,0.01107003
2023-10-31 19:29:00,0.01106286
2023-10-31 19:28:00,0.01107253
2023-10-31 19:27:00,0.01106436
2023-10-31 19:26:00,0.01105653
2023-10-31 19:25:00,0.0110502
2023-10-31 19:24:00,0.0110482
2023-10-31 19:23:00,0.01106036
2023-10-31 19:22:00,0.01107403
2023-10-31 19:21:00,0.01108403
2023-10-31 19:20:00,0.0110962
2023-10-31 19:19:00,0.01110586
2023-10-31 19:18:00,0.01109936
2023-10-31 19:17:00,0.0111087
2023-10-31 19:16:00,0.01110136
2023-10-31 19:15:00,0.01109303
2023-10-31 19:14:00,0.01108103
2023-10-31 19:13:00,0.01108953
2023-10-31 19:12:00,0.01109703
2023-10-31 19:11:00,0.0110887
2023-10-31 19:10:00,0.0110792
2023-10-31 19:09:00,0.0110667
2023-10-31 19:08:00,0.01105553
2023-10-31 19:07:00,0.01106436
2023-10-31 19:06:00,0.01105986
2023-10-31 19:05:00,0.0110552
2023-10-31 19:04:00,0.01106703
2023-10-31 19:03:00,0.01108253
2023-10-31 19:02:00,0.01111036
2023-10-31 19:01:00,0.0110657
2023-10-31 19:00:00,0.01106986
2023-10-31 18:59:00,0.01107486
2023-10-31 18:58:00,0.01108036
2023-10-31 18:57:00,0.0110852
2023-10-31 18:56:00,0.01107103
2023-10-31 18:55:00,0.01109536
2023-10-31 18:54:00,0.01112069
2023-10-31 18:53:00,0.01114553
2023-10-31 18:52:00,0.01115186
